SOURCE,TARGET,KIND
7462,7278,FAMILY
7462,5056,FAMILY
7582,6501,FAMILY
7582,7278,FAMILY
7582,5056,FAMILY
6501,7278,FAMILY
6501,5056,FAMILY
7278,5056,FAMILY
5262,6754,FAMILY
5986,6496,FAMILY
5986,5261,FAMILY
5986,5169,FAMILY
5986,5948,FAMILY
5948,5169,FAMILY
5948,5261,FAMILY
5948,6496,FAMILY
5169,5261,FAMILY
5169,6496,FAMILY
5261,6496,FAMILY
6304,5227,FAMILY
6304,5091,FAMILY
5091,5227,FAMILY
5884,6747,FAMILY
5884,5453,FAMILY
5884,7672,FAMILY
7672,5453,FAMILY
7672,6747,FAMILY
5453,6747,FAMILY
5029,7098,FAMILY
6950,7324,FAMILY
6950,5314,FAMILY
6950,5389,FAMILY
6950,6799,FAMILY
6799,5389,FAMILY
6799,5314,FAMILY
6799,7324,FAMILY
5389,5314,FAMILY
5389,7324,FAMILY
5314,7324,FAMILY
7457,6522,FAMILY
7457,6713,FAMILY
7457,6721,FAMILY
6721,6713,FAMILY
6721,6522,FAMILY
6713,6522,FAMILY
6939,7321,FAMILY
6939,7600,FAMILY
6939,6576,FAMILY
6939,5983,FAMILY
6939,7149,FAMILY
7149,5983,FAMILY
7149,6576,FAMILY
7149,7600,FAMILY
7149,7321,FAMILY
5983,6576,FAMILY
5983,7600,FAMILY
5983,7321,FAMILY
6576,7600,FAMILY
6576,7321,FAMILY
7600,7321,FAMILY
5467,7226,FAMILY
5467,5396,FAMILY
5396,7226,FAMILY
5366,5448,FAMILY
5366,7740,FAMILY
5366,6977,FAMILY
6977,7740,FAMILY
6977,5448,FAMILY
7740,5448,FAMILY
7488,7482,FAMILY
7488,6240,FAMILY
7488,5490,FAMILY
7488,6758,FAMILY
6758,5490,FAMILY
6758,6240,FAMILY
6758,7482,FAMILY
5490,6240,FAMILY
5490,7482,FAMILY
6240,7482,FAMILY
5297,6157,FAMILY
5297,7031,FAMILY
5297,6264,FAMILY
6264,7031,FAMILY
6264,6157,FAMILY
7031,6157,FAMILY
6310,7532,FAMILY
7274,6699,FAMILY
7274,6369,FAMILY
7274,7088,FAMILY
7274,6182,FAMILY
7274,6053,FAMILY
7274,7476,FAMILY
7476,6053,FAMILY
7476,6182,FAMILY
7476,7088,FAMILY
7476,6369,FAMILY
7476,6699,FAMILY
6053,6182,FAMILY
6053,7088,FAMILY
6053,6369,FAMILY
6053,6699,FAMILY
6182,7088,FAMILY
6182,6369,FAMILY
6182,6699,FAMILY
7088,6369,FAMILY
7088,6699,FAMILY
6369,6699,FAMILY
6205,7326,FAMILY
6205,5099,FAMILY
6205,6833,FAMILY
6833,5099,FAMILY
6833,7326,FAMILY
5099,7326,FAMILY
5053,6277,FAMILY
5053,6727,FAMILY
5053,7658,FAMILY
5053,7312,FAMILY
5053,4983,FAMILY
4983,7312,FAMILY
4983,7658,FAMILY
4983,6727,FAMILY
4983,6277,FAMILY
7312,7658,FAMILY
7312,6727,FAMILY
7312,6277,FAMILY
7658,6727,FAMILY
7658,6277,FAMILY
6727,6277,FAMILY
7768,6949,FAMILY
7354,5287,FAMILY
7354,6174,FAMILY
7354,4972,FAMILY
7354,5597,FAMILY
7354,7737,FAMILY
7354,7581,FAMILY
7581,7737,FAMILY
7581,5597,FAMILY
7581,4972,FAMILY
7581,6174,FAMILY
7581,5287,FAMILY
7737,5597,FAMILY
7737,4972,FAMILY
7737,6174,FAMILY
7737,5287,FAMILY
5597,4972,FAMILY
5597,6174,FAMILY
5597,5287,FAMILY
4972,6174,FAMILY
4972,5287,FAMILY
6174,5287,FAMILY
5846,6224,FAMILY
5846,6683,FAMILY
6683,6224,FAMILY
6479,5653,FAMILY
6479,7648,FAMILY
6479,5155,FAMILY
6479,7346,FAMILY
7346,5155,FAMILY
7346,7648,FAMILY
7346,5653,FAMILY
5155,7648,FAMILY
5155,5653,FAMILY
7648,5653,FAMILY
7459,7004,FAMILY
7459,5057,FAMILY
7459,5332,FAMILY
5332,5057,FAMILY
5332,7004,FAMILY
5057,7004,FAMILY
5030,7305,FAMILY
5030,7206,FAMILY
5030,6575,FAMILY
5030,5343,FAMILY
5030,7294,FAMILY
5030,4971,FAMILY
4971,7294,FAMILY
4971,5343,FAMILY
4971,6575,FAMILY
4971,7206,FAMILY
4971,7305,FAMILY
7294,5343,FAMILY
7294,6575,FAMILY
7294,7206,FAMILY
7294,7305,FAMILY
5343,6575,FAMILY
5343,7206,FAMILY
5343,7305,FAMILY
6575,7206,FAMILY
6575,7305,FAMILY
7206,7305,FAMILY
6785,6548,FAMILY
7609,7067,FAMILY
7609,4989,FAMILY
7609,6617,FAMILY
7609,5109,FAMILY
7609,6884,FAMILY
7609,6947,FAMILY
7609,7764,FAMILY
7764,6947,FAMILY
7764,6884,FAMILY
7764,5109,FAMILY
7764,6617,FAMILY
7764,4989,FAMILY
7764,7067,FAMILY
6947,6884,FAMILY
6947,5109,FAMILY
6947,6617,FAMILY
6947,4989,FAMILY
6947,7067,FAMILY
6884,5109,FAMILY
6884,6617,FAMILY
6884,4989,FAMILY
6884,7067,FAMILY
5109,6617,FAMILY
5109,4989,FAMILY
5109,7067,FAMILY
6617,4989,FAMILY
6617,7067,FAMILY
4989,7067,FAMILY
7231,6202,FAMILY
7231,6163,FAMILY
7231,6621,FAMILY
6621,6163,FAMILY
6621,6202,FAMILY
6163,6202,FAMILY
6298,5862,FAMILY
6298,6663,FAMILY
6663,5862,FAMILY
5994,6674,FAMILY
5994,7741,FAMILY
5994,7143,FAMILY
5994,5408,FAMILY
5408,7143,FAMILY
5408,7741,FAMILY
5408,6674,FAMILY
7143,7741,FAMILY
7143,6674,FAMILY
7741,6674,FAMILY
7247,7771,FAMILY
5457,4945,FAMILY
5457,7173,FAMILY
7173,4945,FAMILY
7800,7040,FAMILY
7800,5333,FAMILY
7800,6308,FAMILY
6308,5333,FAMILY
6308,7040,FAMILY
5333,7040,FAMILY
6885,5883,FAMILY
6885,5145,FAMILY
6885,6612,FAMILY
6885,6872,FAMILY
6872,6612,FAMILY
6872,5145,FAMILY
6872,5883,FAMILY
6612,5145,FAMILY
6612,5883,FAMILY
5145,5883,FAMILY
6914,6447,FAMILY
5141,5412,FAMILY
5141,7477,FAMILY
5141,7549,FAMILY
5141,6796,FAMILY
5141,7045,FAMILY
7045,6796,FAMILY
7045,7549,FAMILY
7045,7477,FAMILY
7045,5412,FAMILY
6796,7549,FAMILY
6796,7477,FAMILY
6796,5412,FAMILY
7549,7477,FAMILY
7549,5412,FAMILY
7477,5412,FAMILY
5324,7763,FAMILY
5324,6108,FAMILY
5324,6940,FAMILY
5324,5201,FAMILY
5201,6940,FAMILY
5201,6108,FAMILY
5201,7763,FAMILY
6940,6108,FAMILY
6940,7763,FAMILY
6108,7763,FAMILY
5676,7186,FAMILY
5676,5296,FAMILY
5676,7751,FAMILY
7751,5296,FAMILY
7751,7186,FAMILY
5296,7186,FAMILY
6432,6989,FAMILY
6432,6067,FAMILY
6067,6989,FAMILY
6951,6301,FAMILY
6951,5861,FAMILY
6951,6684,FAMILY
6951,5421,FAMILY
5421,6684,FAMILY
5421,5861,FAMILY
5421,6301,FAMILY
6684,5861,FAMILY
6684,6301,FAMILY
5861,6301,FAMILY
5215,6379,FAMILY
7756,7691,FAMILY
7756,6911,FAMILY
7756,5122,FAMILY
7756,5678,FAMILY
7756,4975,FAMILY
7756,6099,FAMILY
6099,4975,FAMILY
6099,5678,FAMILY
6099,5122,FAMILY
6099,6911,FAMILY
6099,7691,FAMILY
4975,5678,FAMILY
4975,5122,FAMILY
4975,6911,FAMILY
4975,7691,FAMILY
5678,5122,FAMILY
5678,6911,FAMILY
5678,7691,FAMILY
5122,6911,FAMILY
5122,7691,FAMILY
6911,7691,FAMILY
6303,6428,FAMILY
6303,7676,FAMILY
6303,6324,FAMILY
6324,7676,FAMILY
6324,6428,FAMILY
7676,6428,FAMILY
5483,5242,FAMILY
5483,5567,FAMILY
5483,5478,FAMILY
5483,5962,FAMILY
5483,6637,FAMILY
6637,5962,FAMILY
6637,5478,FAMILY
6637,5567,FAMILY
6637,5242,FAMILY
5962,5478,FAMILY
5962,5567,FAMILY
5962,5242,FAMILY
5478,5567,FAMILY
5478,5242,FAMILY
5567,5242,FAMILY
7650,7157,FAMILY
5911,5976,FAMILY
5911,5473,FAMILY
5911,6846,FAMILY
5911,7069,FAMILY
7069,6846,FAMILY
7069,5473,FAMILY
7069,5976,FAMILY
6846,5473,FAMILY
6846,5976,FAMILY
5473,5976,FAMILY
7437,7394,FAMILY
7437,6993,FAMILY
6993,7394,FAMILY
7373,5785,FAMILY
7373,5119,FAMILY
7373,7364,FAMILY
7364,5119,FAMILY
7364,5785,FAMILY
5119,5785,FAMILY
7555,5407,FAMILY
7331,7155,FAMILY
7331,5044,FAMILY
7331,6725,FAMILY
7331,5648,FAMILY
5648,6725,FAMILY
5648,5044,FAMILY
5648,7155,FAMILY
6725,5044,FAMILY
6725,7155,FAMILY
5044,7155,FAMILY
7055,7587,FAMILY
7055,7473,FAMILY
7055,7122,FAMILY
7055,6820,FAMILY
7055,5446,FAMILY
5446,6820,FAMILY
5446,7122,FAMILY
5446,7473,FAMILY
5446,7587,FAMILY
6820,7122,FAMILY
6820,7473,FAMILY
6820,7587,FAMILY
7122,7473,FAMILY
7122,7587,FAMILY
7473,7587,FAMILY
6123,5382,FAMILY
6123,5774,FAMILY
5774,5382,FAMILY
7833,5359,FAMILY
7833,6739,FAMILY
7833,6259,FAMILY
6259,6739,FAMILY
6259,5359,FAMILY
6739,5359,FAMILY
6396,6059,FAMILY
6396,7707,FAMILY
6396,6946,FAMILY
6396,7423,FAMILY
6396,7681,FAMILY
6396,6838,FAMILY
6838,7681,FAMILY
6838,7423,FAMILY
6838,6946,FAMILY
6838,7707,FAMILY
6838,6059,FAMILY
7681,7423,FAMILY
7681,6946,FAMILY
7681,7707,FAMILY
7681,6059,FAMILY
7423,6946,FAMILY
7423,7707,FAMILY
7423,6059,FAMILY
6946,7707,FAMILY
6946,6059,FAMILY
7707,6059,FAMILY
7656,4980,FAMILY
7120,6050,FAMILY
7120,5331,FAMILY
7120,6931,FAMILY
6931,5331,FAMILY
6931,6050,FAMILY
5331,6050,FAMILY
5131,5462,FAMILY
5131,6818,FAMILY
5131,7774,FAMILY
5131,7243,FAMILY
7243,7774,FAMILY
7243,6818,FAMILY
7243,5462,FAMILY
7774,6818,FAMILY
7774,5462,FAMILY
6818,5462,FAMILY
7550,7345,FAMILY
7550,6681,FAMILY
7550,5960,FAMILY
7550,7767,FAMILY
7550,7079,FAMILY
7079,7767,FAMILY
7079,5960,FAMILY
7079,6681,FAMILY
7079,7345,FAMILY
7767,5960,FAMILY
7767,6681,FAMILY
7767,7345,FAMILY
5960,6681,FAMILY
5960,7345,FAMILY
6681,7345,FAMILY
7283,6441,FAMILY
7283,7806,FAMILY
7806,6441,FAMILY
5929,7192,FAMILY
5929,6107,FAMILY
5929,6722,FAMILY
6722,6107,FAMILY
6722,7192,FAMILY
6107,7192,FAMILY
5655,5867,FAMILY
5655,6327,FAMILY
5655,5318,FAMILY
5655,5577,FAMILY
5577,5318,FAMILY
5577,6327,FAMILY
5577,5867,FAMILY
5318,6327,FAMILY
5318,5867,FAMILY
6327,5867,FAMILY
7826,6161,FAMILY
7466,5697,FAMILY
7466,7506,FAMILY
7466,5251,FAMILY
7466,7110,FAMILY
7466,5108,FAMILY
7466,6889,FAMILY
6889,5108,FAMILY
6889,7110,FAMILY
6889,5251,FAMILY
6889,7506,FAMILY
6889,5697,FAMILY
5108,7110,FAMILY
5108,5251,FAMILY
5108,7506,FAMILY
5108,5697,FAMILY
7110,5251,FAMILY
7110,7506,FAMILY
7110,5697,FAMILY
5251,7506,FAMILY
5251,5697,FAMILY
7506,5697,FAMILY
6300,5606,FAMILY
6300,5121,FAMILY
5121,5606,FAMILY
6233,5893,FAMILY
6233,5393,FAMILY
5393,5893,FAMILY
5576,5007,FAMILY
5576,7472,FAMILY
5576,7680,FAMILY
7680,7472,FAMILY
7680,5007,FAMILY
7472,5007,FAMILY
5521,7761,FAMILY
6023,6201,FAMILY
6023,4947,FAMILY
6023,7062,FAMILY
6023,7785,FAMILY
7785,7062,FAMILY
7785,4947,FAMILY
7785,6201,FAMILY
7062,4947,FAMILY
7062,6201,FAMILY
4947,6201,FAMILY
5531,5543,FAMILY
5531,5835,FAMILY
5531,6062,FAMILY
6062,5835,FAMILY
6062,5543,FAMILY
5835,5543,FAMILY
6453,7638,FAMILY
6453,5547,FAMILY
6453,7822,FAMILY
6453,5736,FAMILY
6453,6148,FAMILY
6148,5736,FAMILY
6148,7822,FAMILY
6148,5547,FAMILY
6148,7638,FAMILY
5736,7822,FAMILY
5736,5547,FAMILY
5736,7638,FAMILY
7822,5547,FAMILY
7822,7638,FAMILY
5547,7638,FAMILY
7242,5015,FAMILY
7242,7499,FAMILY
7242,6344,FAMILY
7242,6666,FAMILY
7242,5663,FAMILY
7242,7361,FAMILY
7361,5663,FAMILY
7361,6666,FAMILY
7361,6344,FAMILY
7361,7499,FAMILY
7361,5015,FAMILY
5663,6666,FAMILY
5663,6344,FAMILY
5663,7499,FAMILY
5663,5015,FAMILY
6666,6344,FAMILY
6666,7499,FAMILY
6666,5015,FAMILY
6344,7499,FAMILY
6344,5015,FAMILY
7499,5015,FAMILY
5452,6237,FAMILY
5505,6766,FAMILY
5505,5780,FAMILY
5505,7424,FAMILY
7424,5780,FAMILY
7424,6766,FAMILY
5780,6766,FAMILY
5930,5043,FAMILY
5930,5627,FAMILY
5627,5043,FAMILY
5326,6417,FAMILY
5326,7569,FAMILY
7569,6417,FAMILY
7813,5084,FAMILY
7813,7132,FAMILY
7813,7721,FAMILY
7721,7132,FAMILY
7721,5084,FAMILY
7132,5084,FAMILY
5018,6211,FAMILY
6483,5336,FAMILY
6483,6890,FAMILY
6890,5336,FAMILY
5060,6592,FAMILY
5060,6416,FAMILY
5060,6477,FAMILY
5060,5276,FAMILY
5276,6477,FAMILY
5276,6416,FAMILY
5276,6592,FAMILY
6477,6416,FAMILY
6477,6592,FAMILY
6416,6592,FAMILY
5038,6596,FAMILY
5732,7625,FAMILY
5732,6615,FAMILY
6615,7625,FAMILY
6481,5624,FAMILY
6481,7635,FAMILY
6481,5768,FAMILY
5768,7635,FAMILY
5768,5624,FAMILY
7635,5624,FAMILY
5731,4948,FAMILY
5731,5275,FAMILY
5731,7615,FAMILY
5731,5889,FAMILY
5731,5707,FAMILY
5707,5889,FAMILY
5707,7615,FAMILY
5707,5275,FAMILY
5707,4948,FAMILY
5889,7615,FAMILY
5889,5275,FAMILY
5889,4948,FAMILY
7615,5275,FAMILY
7615,4948,FAMILY
5275,4948,FAMILY
5493,5702,FAMILY
5493,7834,FAMILY
5493,7238,FAMILY
7238,7834,FAMILY
7238,5702,FAMILY
7834,5702,FAMILY
6218,7734,FAMILY
6272,5410,FAMILY
6272,6864,FAMILY
6864,5410,FAMILY
6999,6782,FAMILY
7351,7369,FAMILY
7351,5996,FAMILY
7351,7567,FAMILY
7351,5334,FAMILY
7351,7468,FAMILY
7351,6194,FAMILY
6194,7468,FAMILY
6194,5334,FAMILY
6194,7567,FAMILY
6194,5996,FAMILY
6194,7369,FAMILY
7468,5334,FAMILY
7468,7567,FAMILY
7468,5996,FAMILY
7468,7369,FAMILY
5334,7567,FAMILY
5334,5996,FAMILY
5334,7369,FAMILY
7567,5996,FAMILY
7567,7369,FAMILY
5996,7369,FAMILY
7652,6433,FAMILY
7652,5348,FAMILY
7652,6544,FAMILY
7652,5752,FAMILY
5752,6544,FAMILY
5752,5348,FAMILY
5752,6433,FAMILY
6544,5348,FAMILY
6544,6433,FAMILY
5348,6433,FAMILY
7601,5747,FAMILY
7601,5508,FAMILY
5508,5747,FAMILY
6054,6291,FAMILY
6054,5211,FAMILY
6054,6819,FAMILY
6819,5211,FAMILY
6819,6291,FAMILY
5211,6291,FAMILY
5225,5233,FAMILY
6834,6014,FAMILY
6834,7196,FAMILY
6834,5594,FAMILY
6834,5817,FAMILY
5817,5594,FAMILY
5817,7196,FAMILY
5817,6014,FAMILY
5594,7196,FAMILY
5594,6014,FAMILY
7196,6014,FAMILY
7008,6091,FAMILY
7008,5570,FAMILY
7008,5536,FAMILY
7008,7142,FAMILY
7008,7442,FAMILY
7008,5900,FAMILY
5900,7442,FAMILY
5900,7142,FAMILY
5900,5536,FAMILY
5900,5570,FAMILY
5900,6091,FAMILY
7442,7142,FAMILY
7442,5536,FAMILY
7442,5570,FAMILY
7442,6091,FAMILY
7142,5536,FAMILY
7142,5570,FAMILY
7142,6091,FAMILY
5536,5570,FAMILY
5536,6091,FAMILY
5570,6091,FAMILY
5321,6756,FAMILY
5321,5971,FAMILY
5321,6606,FAMILY
5321,5621,FAMILY
5321,6660,FAMILY
6660,5621,FAMILY
6660,6606,FAMILY
6660,5971,FAMILY
6660,6756,FAMILY
5621,6606,FAMILY
5621,5971,FAMILY
5621,6756,FAMILY
6606,5971,FAMILY
6606,6756,FAMILY
5971,6756,FAMILY
7230,6585,FAMILY
7230,5388,FAMILY
7230,6184,FAMILY
6184,5388,FAMILY
6184,6585,FAMILY
5388,6585,FAMILY
5938,5579,FAMILY
5938,6967,FAMILY
6967,5579,FAMILY
6817,5974,FAMILY
6817,6559,FAMILY
6817,6712,FAMILY
6712,6559,FAMILY
6712,5974,FAMILY
6559,5974,FAMILY
6470,5386,FAMILY
6470,5843,FAMILY
6470,6074,FAMILY
6470,6714,FAMILY
6714,6074,FAMILY
6714,5843,FAMILY
6714,5386,FAMILY
6074,5843,FAMILY
6074,5386,FAMILY
5843,5386,FAMILY
6340,7714,FAMILY
5595,7435,FAMILY
5595,6632,FAMILY
5595,5196,FAMILY
5595,6118,FAMILY
5595,7496,FAMILY
5595,7670,FAMILY
5595,5125,FAMILY
5125,7670,FAMILY
5125,7496,FAMILY
5125,6118,FAMILY
5125,5196,FAMILY
5125,6632,FAMILY
5125,7435,FAMILY
7670,7496,FAMILY
7670,6118,FAMILY
7670,5196,FAMILY
7670,6632,FAMILY
7670,7435,FAMILY
7496,6118,FAMILY
7496,5196,FAMILY
7496,6632,FAMILY
7496,7435,FAMILY
6118,5196,FAMILY
6118,6632,FAMILY
6118,7435,FAMILY
5196,6632,FAMILY
5196,7435,FAMILY
6632,7435,FAMILY
6105,7831,FAMILY
6105,4951,FAMILY
6105,5581,FAMILY
6105,6296,FAMILY
6105,7334,FAMILY
6105,7696,FAMILY
7696,7334,FAMILY
7696,6296,FAMILY
7696,5581,FAMILY
7696,4951,FAMILY
7696,7831,FAMILY
7334,6296,FAMILY
7334,5581,FAMILY
7334,4951,FAMILY
7334,7831,FAMILY
6296,5581,FAMILY
6296,4951,FAMILY
6296,7831,FAMILY
5581,4951,FAMILY
5581,7831,FAMILY
4951,7831,FAMILY
6203,5904,FAMILY
6203,6500,FAMILY
6203,5822,FAMILY
6203,7347,FAMILY
7347,5822,FAMILY
7347,6500,FAMILY
7347,5904,FAMILY
5822,6500,FAMILY
5822,5904,FAMILY
6500,5904,FAMILY
5295,6957,FAMILY
5295,5010,FAMILY
5010,6957,FAMILY
7223,5718,FAMILY
7223,6943,FAMILY
6943,5718,FAMILY
5171,6399,FAMILY
5171,6493,FAMILY
5171,7531,FAMILY
5171,7501,FAMILY
7501,7531,FAMILY
7501,6493,FAMILY
7501,6399,FAMILY
7531,6493,FAMILY
7531,6399,FAMILY
6493,6399,FAMILY
5040,6886,FAMILY
5040,5700,FAMILY
5040,7606,FAMILY
7606,5700,FAMILY
7606,6886,FAMILY
5700,6886,FAMILY
6705,6662,FAMILY
6705,7571,FAMILY
6705,6710,FAMILY
6705,7595,FAMILY
6705,6372,FAMILY
6705,6601,FAMILY
6601,6372,FAMILY
6601,7595,FAMILY
6601,6710,FAMILY
6601,7571,FAMILY
6601,6662,FAMILY
6372,7595,FAMILY
6372,6710,FAMILY
6372,7571,FAMILY
6372,6662,FAMILY
7595,6710,FAMILY
7595,7571,FAMILY
7595,6662,FAMILY
6710,7571,FAMILY
6710,6662,FAMILY
7571,6662,FAMILY
6589,7204,FAMILY
6589,5614,FAMILY
6589,5713,FAMILY
6589,6981,FAMILY
6589,6011,FAMILY
6011,6981,FAMILY
6011,5713,FAMILY
6011,5614,FAMILY
6011,7204,FAMILY
6981,5713,FAMILY
6981,5614,FAMILY
6981,7204,FAMILY
5713,5614,FAMILY
5713,7204,FAMILY
5614,7204,FAMILY
5365,6016,FAMILY
5365,7032,FAMILY
7032,6016,FAMILY
7071,4984,FAMILY
7071,6857,FAMILY
7071,5619,FAMILY
7071,6497,FAMILY
6497,5619,FAMILY
6497,6857,FAMILY
6497,4984,FAMILY
5619,6857,FAMILY
5619,4984,FAMILY
6857,4984,FAMILY
5063,7480,FAMILY
5063,5232,FAMILY
5232,7480,FAMILY
6443,4970,FAMILY
6443,7014,FAMILY
6443,7121,FAMILY
7121,7014,FAMILY
7121,4970,FAMILY
7014,4970,FAMILY
7116,7536,FAMILY
7271,7091,FAMILY
7271,5406,FAMILY
7271,4978,FAMILY
7271,7184,FAMILY
7271,6420,FAMILY
7271,7337,FAMILY
7337,6420,FAMILY
7337,7184,FAMILY
7337,4978,FAMILY
7337,5406,FAMILY
7337,7091,FAMILY
6420,7184,FAMILY
6420,4978,FAMILY
6420,5406,FAMILY
6420,7091,FAMILY
7184,4978,FAMILY
7184,5406,FAMILY
7184,7091,FAMILY
4978,5406,FAMILY
4978,7091,FAMILY
5406,7091,FAMILY
6655,7664,FAMILY
6655,6514,FAMILY
6655,7108,FAMILY
6655,6912,FAMILY
6655,6047,FAMILY
6047,6912,FAMILY
6047,7108,FAMILY
6047,6514,FAMILY
6047,7664,FAMILY
6912,7108,FAMILY
6912,6514,FAMILY
6912,7664,FAMILY
7108,6514,FAMILY
7108,7664,FAMILY
6514,7664,FAMILY
6341,7518,FAMILY
7141,7455,FAMILY
7141,5588,FAMILY
7141,5028,FAMILY
7141,4961,FAMILY
4961,5028,FAMILY
4961,5588,FAMILY
4961,7455,FAMILY
5028,5588,FAMILY
5028,7455,FAMILY
5588,7455,FAMILY
6876,4999,FAMILY
6876,6112,FAMILY
6876,6983,FAMILY
6983,6112,FAMILY
6983,4999,FAMILY
6112,4999,FAMILY
5372,6742,FAMILY
5372,6935,FAMILY
6935,6742,FAMILY
7082,6391,FAMILY
7082,5777,FAMILY
7082,7162,FAMILY
7082,7213,FAMILY
7213,7162,FAMILY
7213,5777,FAMILY
7213,6391,FAMILY
7162,5777,FAMILY
7162,6391,FAMILY
5777,6391,FAMILY
6547,7140,FAMILY
6547,5417,FAMILY
5417,7140,FAMILY
6136,6566,FAMILY
6136,6919,FAMILY
6136,7464,FAMILY
6136,7588,FAMILY
6136,5367,FAMILY
6136,7494,FAMILY
7494,5367,FAMILY
7494,7588,FAMILY
7494,7464,FAMILY
7494,6919,FAMILY
7494,6566,FAMILY
5367,7588,FAMILY
5367,7464,FAMILY
5367,6919,FAMILY
5367,6566,FAMILY
7588,7464,FAMILY
7588,6919,FAMILY
7588,6566,FAMILY
7464,6919,FAMILY
7464,6566,FAMILY
6919,6566,FAMILY
6767,6017,FAMILY
6767,6329,FAMILY
6767,7623,FAMILY
6767,5090,FAMILY
5090,7623,FAMILY
5090,6329,FAMILY
5090,6017,FAMILY
7623,6329,FAMILY
7623,6017,FAMILY
6329,6017,FAMILY
7777,6716,FAMILY
7777,7000,FAMILY
7777,7111,FAMILY
7777,5710,FAMILY
5710,7111,FAMILY
5710,7000,FAMILY
5710,6716,FAMILY
7111,7000,FAMILY
7111,6716,FAMILY
7000,6716,FAMILY
7727,5636,FAMILY
7727,6899,FAMILY
7727,6895,FAMILY
7727,7396,FAMILY
7727,7371,FAMILY
7727,7816,FAMILY
7816,7371,FAMILY
7816,7396,FAMILY
7816,6895,FAMILY
7816,6899,FAMILY
7816,5636,FAMILY
7371,7396,FAMILY
7371,6895,FAMILY
7371,6899,FAMILY
7371,5636,FAMILY
7396,6895,FAMILY
7396,6899,FAMILY
7396,5636,FAMILY
6895,6899,FAMILY
6895,5636,FAMILY
6899,5636,FAMILY
6250,6875,FAMILY
7417,5283,FAMILY
7417,7747,FAMILY
7417,7726,FAMILY
7726,7747,FAMILY
7726,5283,FAMILY
7747,5283,FAMILY
7809,6467,FAMILY
7809,6164,FAMILY
7809,7807,FAMILY
7809,7789,FAMILY
7789,7807,FAMILY
7789,6164,FAMILY
7789,6467,FAMILY
7807,6164,FAMILY
7807,6467,FAMILY
6164,6467,FAMILY
7739,5067,FAMILY
6362,6626,FAMILY
6362,7495,FAMILY
7495,6626,FAMILY
6380,6735,FAMILY
6380,6409,FAMILY
6380,6048,FAMILY
6048,6409,FAMILY
6048,6735,FAMILY
6409,6735,FAMILY
5870,5965,FAMILY
5870,7837,FAMILY
5870,6079,FAMILY
5870,7712,FAMILY
5870,7317,FAMILY
5870,5909,FAMILY
5909,7317,FAMILY
5909,7712,FAMILY
5909,6079,FAMILY
5909,7837,FAMILY
5909,5965,FAMILY
7317,7712,FAMILY
7317,6079,FAMILY
7317,7837,FAMILY
7317,5965,FAMILY
7712,6079,FAMILY
7712,7837,FAMILY
7712,5965,FAMILY
6079,7837,FAMILY
6079,5965,FAMILY
7837,5965,FAMILY
6087,5346,FAMILY
6087,5422,FAMILY
6087,5871,FAMILY
6087,6226,FAMILY
6087,6932,FAMILY
6932,6226,FAMILY
6932,5871,FAMILY
6932,5422,FAMILY
6932,5346,FAMILY
6226,5871,FAMILY
6226,5422,FAMILY
6226,5346,FAMILY
5871,5422,FAMILY
5871,5346,FAMILY
5422,5346,FAMILY
4981,6057,FAMILY
4981,7687,FAMILY
4981,7692,FAMILY
4981,6476,FAMILY
4981,5927,FAMILY
4981,6346,FAMILY
6346,5927,FAMILY
6346,6476,FAMILY
6346,7692,FAMILY
6346,7687,FAMILY
6346,6057,FAMILY
5927,6476,FAMILY
5927,7692,FAMILY
5927,7687,FAMILY
5927,6057,FAMILY
6476,7692,FAMILY
6476,7687,FAMILY
6476,6057,FAMILY
7692,7687,FAMILY
7692,6057,FAMILY
7687,6057,FAMILY
7701,7503,FAMILY
7701,7136,FAMILY
7136,7503,FAMILY
7025,5239,FAMILY
7025,5692,FAMILY
7025,6715,FAMILY
7025,7340,FAMILY
7340,6715,FAMILY
7340,5692,FAMILY
7340,5239,FAMILY
6715,5692,FAMILY
6715,5239,FAMILY
5692,5239,FAMILY
6190,6809,FAMILY
6190,7576,FAMILY
6190,6603,FAMILY
6603,7576,FAMILY
6603,6809,FAMILY
7576,6809,FAMILY
5832,6703,FAMILY
5832,7838,FAMILY
5832,6599,FAMILY
6599,7838,FAMILY
6599,6703,FAMILY
7838,6703,FAMILY
6180,5051,FAMILY
6180,7784,FAMILY
6180,7266,FAMILY
6180,7703,FAMILY
6180,7128,FAMILY
7128,7703,FAMILY
7128,7266,FAMILY
7128,7784,FAMILY
7128,5051,FAMILY
7703,7266,FAMILY
7703,7784,FAMILY
7703,5051,FAMILY
7266,7784,FAMILY
7266,5051,FAMILY
7784,5051,FAMILY
6897,5687,FAMILY
6897,6848,FAMILY
6897,7038,FAMILY
6897,6909,FAMILY
6909,7038,FAMILY
6909,6848,FAMILY
6909,5687,FAMILY
7038,6848,FAMILY
7038,5687,FAMILY
6848,5687,FAMILY
7039,6533,FAMILY
5014,6770,FAMILY
5014,7296,FAMILY
5014,5863,FAMILY
5014,5481,FAMILY
5014,6024,FAMILY
5014,6861,FAMILY
6861,6024,FAMILY
6861,5481,FAMILY
6861,5863,FAMILY
6861,7296,FAMILY
6861,6770,FAMILY
6024,5481,FAMILY
6024,5863,FAMILY
6024,7296,FAMILY
6024,6770,FAMILY
5481,5863,FAMILY
5481,7296,FAMILY
