SOURCE,TARGET,KIND
12932,12508,FAMILY
12527,12508,FAMILY
14199,12106,FAMILY
14199,12409,FAMILY
14199,13180,FAMILY
14199,12579,FAMILY
14199,12270,FAMILY
14199,11422,FAMILY
11422,12270,FAMILY
11422,12579,FAMILY
11422,13180,FAMILY
11422,12409,FAMILY
11422,12106,FAMILY
12270,12579,FAMILY
12270,13180,FAMILY
12270,12409,FAMILY
12270,12106,FAMILY
12579,13180,FAMILY
12579,12409,FAMILY
12579,12106,FAMILY
13180,12409,FAMILY
13180,12106,FAMILY
12409,12106,FAMILY
12705,13786,FAMILY
12705,11290,FAMILY
11290,13786,FAMILY
11009,13931,FAMILY
11220,13914,FAMILY
11220,11851,FAMILY
11220,12436,FAMILY
11220,14060,FAMILY
14060,12436,FAMILY
14060,11851,FAMILY
14060,13914,FAMILY
12436,11851,FAMILY
12436,13914,FAMILY
11851,13914,FAMILY
11600,11651,FAMILY
11600,13906,FAMILY
11600,12233,FAMILY
12233,13906,FAMILY
12233,11651,FAMILY
13906,11651,FAMILY
11656,11327,FAMILY
11656,12514,FAMILY
11656,12351,FAMILY
11656,12834,FAMILY
11656,12369,FAMILY
11656,12963,FAMILY
12963,12369,FAMILY
12963,12834,FAMILY
12963,12351,FAMILY
12963,12514,FAMILY
12963,11327,FAMILY
12369,12834,FAMILY
12369,12351,FAMILY
12369,12514,FAMILY
12369,11327,FAMILY
12834,12351,FAMILY
12834,12514,FAMILY
12834,11327,FAMILY
12351,12514,FAMILY
12351,11327,FAMILY
12514,11327,FAMILY
11820,11619,FAMILY
11723,11818,FAMILY
11723,12350,FAMILY
11723,12078,FAMILY
11723,11360,FAMILY
11360,12078,FAMILY
11360,12350,FAMILY
11360,11818,FAMILY
12078,12350,FAMILY
12078,11818,FAMILY
12350,11818,FAMILY
12788,12002,FAMILY
12788,11111,FAMILY
12788,13779,FAMILY
13779,11111,FAMILY
13779,12002,FAMILY
11111,12002,FAMILY
13643,11751,FAMILY
13353,11412,FAMILY
13903,14070,FAMILY
13903,13816,FAMILY
13903,11474,FAMILY
13903,11754,FAMILY
13903,13110,FAMILY
13110,11754,FAMILY
13110,11474,FAMILY
13110,13816,FAMILY
13110,14070,FAMILY
11754,11474,FAMILY
11754,13816,FAMILY
11754,14070,FAMILY
11474,13816,FAMILY
11474,14070,FAMILY
13816,14070,FAMILY
11372,14195,FAMILY
11372,13141,FAMILY
11372,11219,FAMILY
11372,11138,FAMILY
11372,13891,FAMILY
11372,12732,FAMILY
12732,13891,FAMILY
12732,11138,FAMILY
12732,11219,FAMILY
12732,13141,FAMILY
12732,14195,FAMILY
13891,11138,FAMILY
13891,11219,FAMILY
13891,13141,FAMILY
13891,14195,FAMILY
11138,11219,FAMILY
11138,13141,FAMILY
11138,14195,FAMILY
11219,13141,FAMILY
11219,14195,FAMILY
13141,14195,FAMILY
13246,14194,FAMILY
13246,11789,FAMILY
13246,13388,FAMILY
13388,11789,FAMILY
13388,14194,FAMILY
11789,14194,FAMILY
13368,13646,FAMILY
13368,13501,FAMILY
13368,12650,FAMILY
13368,12779,FAMILY
12779,12650,FAMILY
12779,13501,FAMILY
12779,13646,FAMILY
12650,13501,FAMILY
12650,13646,FAMILY
13501,13646,FAMILY
13659,14172,FAMILY
11285,13134,FAMILY
11285,13237,FAMILY
11285,12402,FAMILY
11285,12061,FAMILY
11285,14185,FAMILY
14185,12061,FAMILY
14185,12402,FAMILY
14185,13237,FAMILY
14185,13134,FAMILY
12061,12402,FAMILY
12061,13237,FAMILY
12061,13134,FAMILY
12402,13237,FAMILY
12402,13134,FAMILY
13237,13134,FAMILY
12774,11297,FAMILY
12774,12108,FAMILY
12774,11151,FAMILY
12774,13199,FAMILY
13199,11151,FAMILY
13199,12108,FAMILY
13199,11297,FAMILY
11151,12108,FAMILY
11151,11297,FAMILY
12108,11297,FAMILY
11068,13267,FAMILY
11068,12438,FAMILY
11068,13595,FAMILY
13595,12438,FAMILY
13595,13267,FAMILY
12438,13267,FAMILY
12489,11874,FAMILY
12186,13091,FAMILY
12186,14201,FAMILY
14201,13091,FAMILY
13420,11926,FAMILY
13420,11228,FAMILY
11228,11926,FAMILY
12790,12933,FAMILY
12790,12458,FAMILY
12790,14135,FAMILY
12790,14077,FAMILY
14077,14135,FAMILY
14077,12458,FAMILY
14077,12933,FAMILY
14135,12458,FAMILY
14135,12933,FAMILY
12458,12933,FAMILY
11503,13419,FAMILY
13879,11519,FAMILY
13879,13013,FAMILY
13879,13980,FAMILY
13879,11906,FAMILY
13879,12009,FAMILY
13879,11452,FAMILY
11452,12009,FAMILY
11452,11906,FAMILY
11452,13980,FAMILY
11452,13013,FAMILY
11452,11519,FAMILY
12009,11906,FAMILY
12009,13980,FAMILY
12009,13013,FAMILY
12009,11519,FAMILY
11906,13980,FAMILY
11906,13013,FAMILY
11906,11519,FAMILY
13980,13013,FAMILY
13980,11519,FAMILY
13013,11519,FAMILY
12486,12670,FAMILY
12486,12719,FAMILY
12486,13493,FAMILY
13493,12719,FAMILY
13493,12670,FAMILY
12719,12670,FAMILY
11715,12179,FAMILY
11715,12666,FAMILY
11715,11783,FAMILY
11715,11000,FAMILY
11715,12117,FAMILY
12117,11000,FAMILY
12117,11783,FAMILY
12117,12666,FAMILY
12117,12179,FAMILY
11000,11783,FAMILY
11000,12666,FAMILY
11000,12179,FAMILY
11783,12666,FAMILY
11783,12179,FAMILY
12666,12179,FAMILY
12952,11488,FAMILY
14120,14068,FAMILY
14120,12397,FAMILY
12397,14068,FAMILY
12791,14022,FAMILY
12791,14176,FAMILY
12791,13590,FAMILY
12791,12478,FAMILY
12791,12835,FAMILY
12791,12048,FAMILY
12048,12835,FAMILY
12048,12478,FAMILY
12048,13590,FAMILY
12048,14176,FAMILY
12048,14022,FAMILY
12835,12478,FAMILY
12835,13590,FAMILY
12835,14176,FAMILY
12835,14022,FAMILY
12478,13590,FAMILY
12478,14176,FAMILY
12478,14022,FAMILY
13590,14176,FAMILY
13590,14022,FAMILY
14176,14022,FAMILY
11798,13588,FAMILY
11798,12391,FAMILY
11798,12679,FAMILY
12679,12391,FAMILY
12679,13588,FAMILY
12391,13588,FAMILY
13665,11442,FAMILY
13665,12769,FAMILY
13665,13101,FAMILY
13101,12769,FAMILY
13101,11442,FAMILY
12769,11442,FAMILY
13435,11087,FAMILY
13574,12761,FAMILY
13574,11325,FAMILY
13574,13637,FAMILY
13574,12291,FAMILY
12291,13637,FAMILY
12291,11325,FAMILY
12291,12761,FAMILY
13637,11325,FAMILY
13637,12761,FAMILY
11325,12761,FAMILY
11858,12980,FAMILY
11858,13555,FAMILY
13555,12980,FAMILY
12226,11229,FAMILY
12226,12318,FAMILY
12318,11229,FAMILY
11230,13295,FAMILY
11286,13170,FAMILY
11286,11907,FAMILY
11286,11322,FAMILY
11286,12551,FAMILY
11286,11654,FAMILY
11286,14005,FAMILY
14005,11654,FAMILY
14005,12551,FAMILY
14005,11322,FAMILY
14005,11907,FAMILY
14005,13170,FAMILY
11654,12551,FAMILY
11654,11322,FAMILY
11654,11907,FAMILY
11654,13170,FAMILY
12551,11322,FAMILY
12551,11907,FAMILY
12551,13170,FAMILY
11322,11907,FAMILY
11322,13170,FAMILY
11907,13170,FAMILY
11479,11060,FAMILY
11479,11560,FAMILY
11479,11343,FAMILY
11479,11156,FAMILY
11479,14065,FAMILY
14065,11156,FAMILY
14065,11343,FAMILY
14065,11560,FAMILY
14065,11060,FAMILY
11156,11343,FAMILY
11156,11560,FAMILY
11156,11060,FAMILY
11343,11560,FAMILY
11343,11060,FAMILY
11560,11060,FAMILY
13880,12737,FAMILY
12499,11425,FAMILY
12499,11065,FAMILY
12499,11107,FAMILY
12499,13361,FAMILY
13361,11107,FAMILY
13361,11065,FAMILY
13361,11425,FAMILY
11107,11065,FAMILY
11107,11425,FAMILY
11065,11425,FAMILY
12837,13508,FAMILY
12837,13444,FAMILY
12837,13986,FAMILY
12837,14106,FAMILY
12837,11930,FAMILY
12837,12917,FAMILY
12837,12101,FAMILY
12837,13768,FAMILY
13768,12101,FAMILY
13768,12917,FAMILY
13768,11930,FAMILY
13768,14106,FAMILY
13768,13986,FAMILY
13768,13444,FAMILY
13768,13508,FAMILY
12101,12917,FAMILY
12101,11930,FAMILY
12101,14106,FAMILY
12101,13986,FAMILY
12101,13444,FAMILY
12101,13508,FAMILY
12917,11930,FAMILY
12917,14106,FAMILY
12917,13986,FAMILY
12917,13444,FAMILY
12917,13508,FAMILY
11930,14106,FAMILY
11930,13986,FAMILY
11930,13444,FAMILY
11930,13508,FAMILY
14106,13986,FAMILY
14106,13444,FAMILY
14106,13508,FAMILY
13986,13444,FAMILY
13986,13508,FAMILY
13444,13508,FAMILY
11902,12163,FAMILY
11902,12018,FAMILY
12018,12163,FAMILY
12877,13152,FAMILY
12877,13884,FAMILY
12877,11919,FAMILY
12877,14036,FAMILY
12877,13364,FAMILY
12877,13312,FAMILY
13312,13364,FAMILY
13312,14036,FAMILY
13312,11919,FAMILY
13312,13884,FAMILY
13312,13152,FAMILY
13364,14036,FAMILY
13364,11919,FAMILY
13364,13884,FAMILY
13364,13152,FAMILY
14036,11919,FAMILY
14036,13884,FAMILY
14036,13152,FAMILY
11919,13884,FAMILY
11919,13152,FAMILY
13884,13152,FAMILY
14052,12771,FAMILY
14052,13241,FAMILY
14052,12981,FAMILY
12981,13241,FAMILY
12981,12771,FAMILY
13241,12771,FAMILY
13666,11574,FAMILY
13666,12819,FAMILY
13666,11004,FAMILY
13666,13315,FAMILY
13315,11004,FAMILY
13315,12819,FAMILY
13315,11574,FAMILY
11004,12819,FAMILY
11004,11574,FAMILY
12819,11574,FAMILY
13098,13017,FAMILY
12044,12838,FAMILY
12044,11828,FAMILY
11828,12838,FAMILY
13482,13904,FAMILY
13482,13336,FAMILY
13482,12134,FAMILY
13482,13341,FAMILY
13482,12300,FAMILY
12300,13341,FAMILY
12300,12134,FAMILY
12300,13336,FAMILY
12300,13904,FAMILY
13341,12134,FAMILY
13341,13336,FAMILY
13341,13904,FAMILY
12134,13336,FAMILY
12134,13904,FAMILY
13336,13904,FAMILY
14018,11856,FAMILY
14018,11462,FAMILY
14018,14029,FAMILY
14018,14139,FAMILY
14139,14029,FAMILY
14139,11462,FAMILY
14139,11856,FAMILY
14029,11462,FAMILY
14029,11856,FAMILY
11462,11856,FAMILY
12913,13080,FAMILY
12913,13187,FAMILY
12913,11698,FAMILY
12913,11976,FAMILY
12913,12751,FAMILY
12913,11829,FAMILY
11829,12751,FAMILY
11829,11976,FAMILY
11829,11698,FAMILY
11829,13187,FAMILY
11829,13080,FAMILY
12751,11976,FAMILY
12751,11698,FAMILY
12751,13187,FAMILY
12751,13080,FAMILY
11976,11698,FAMILY
11976,13187,FAMILY
11976,13080,FAMILY
11698,13187,FAMILY
11698,13080,FAMILY
13187,13080,FAMILY
12146,12180,FAMILY
13872,13668,FAMILY
13872,11548,FAMILY
13872,11213,FAMILY
11213,11548,FAMILY
11213,13668,FAMILY
11548,13668,FAMILY
12173,12755,FAMILY
12173,12395,FAMILY
12395,12755,FAMILY
12333,12540,FAMILY
12333,13106,FAMILY
12333,11877,FAMILY
12333,12823,FAMILY
12823,11877,FAMILY
12823,13106,FAMILY
12823,12540,FAMILY
11877,13106,FAMILY
11877,12540,FAMILY
13106,12540,FAMILY
13348,13577,FAMILY
11987,12920,FAMILY
11987,13738,FAMILY
13738,12920,FAMILY
11475,11242,FAMILY
11475,13670,FAMILY
11475,11728,FAMILY
11475,12353,FAMILY
11475,11427,FAMILY
11475,11589,FAMILY
11475,13881,FAMILY
13881,11589,FAMILY
13881,11427,FAMILY
13881,12353,FAMILY
13881,11728,FAMILY
13881,13670,FAMILY
13881,11242,FAMILY
11589,11427,FAMILY
11589,12353,FAMILY
11589,11728,FAMILY
11589,13670,FAMILY
11589,11242,FAMILY
11427,12353,FAMILY
11427,11728,FAMILY
11427,13670,FAMILY
11427,11242,FAMILY
12353,11728,FAMILY
12353,13670,FAMILY
12353,11242,FAMILY
11728,13670,FAMILY
11728,11242,FAMILY
13670,11242,FAMILY
11025,14134,FAMILY
11025,11142,FAMILY
11142,14134,FAMILY
11030,12434,FAMILY
11030,12868,FAMILY
11030,11927,FAMILY
11927,12868,FAMILY
11927,12434,FAMILY
12868,12434,FAMILY
11011,11232,FAMILY
11086,11104,FAMILY
11086,12829,FAMILY
11086,12239,FAMILY
11086,13706,FAMILY
13706,12239,FAMILY
13706,12829,FAMILY
13706,11104,FAMILY
12239,12829,FAMILY
12239,11104,FAMILY
12829,11104,FAMILY
11299,12558,FAMILY
11299,12600,FAMILY
12600,12558,FAMILY
13054,13243,FAMILY
13054,13723,FAMILY
13054,13032,FAMILY
13032,13723,FAMILY
13032,13243,FAMILY
13723,13243,FAMILY
11173,11113,FAMILY
14074,12454,FAMILY
14074,13286,FAMILY
14074,11003,FAMILY
14074,13259,FAMILY
13259,11003,FAMILY
13259,13286,FAMILY
13259,12454,FAMILY
11003,13286,FAMILY
11003,12454,FAMILY
13286,12454,FAMILY
11456,12997,FAMILY
11456,13000,FAMILY
11456,11270,FAMILY
11270,13000,FAMILY
11270,12997,FAMILY
13000,12997,FAMILY
11824,11472,FAMILY
11824,11585,FAMILY
11824,13967,FAMILY
11824,13163,FAMILY
11824,13690,FAMILY
13690,13163,FAMILY
13690,13967,FAMILY
13690,11585,FAMILY
13690,11472,FAMILY
13163,13967,FAMILY
13163,11585,FAMILY
13163,11472,FAMILY
13967,11585,FAMILY
13967,11472,FAMILY
11585,11472,FAMILY
13970,11195,FAMILY
13970,12548,FAMILY
13970,11275,FAMILY
13970,11535,FAMILY
13970,13068,FAMILY
13970,11793,FAMILY
11793,13068,FAMILY
11793,11535,FAMILY
11793,11275,FAMILY
11793,12548,FAMILY
11793,11195,FAMILY
13068,11535,FAMILY
13068,11275,FAMILY
13068,12548,FAMILY
13068,11195,FAMILY
11535,11275,FAMILY
11535,12548,FAMILY
11535,11195,FAMILY
11275,12548,FAMILY
11275,11195,FAMILY
12548,11195,FAMILY
13252,12908,FAMILY
13252,11593,FAMILY
11593,12908,FAMILY
13129,12487,FAMILY
12625,12492,FAMILY
12625,11096,FAMILY
12625,11049,FAMILY
11049,11096,FAMILY
11049,12492,FAMILY
11096,12492,FAMILY
13750,12236,FAMILY
13750,12839,FAMILY
12839,12236,FAMILY
14214,13628,FAMILY
13739,13871,FAMILY
13739,11881,FAMILY
13739,12818,FAMILY
13739,13439,FAMILY
13739,13194,FAMILY
13739,13840,FAMILY
13840,13194,FAMILY
13840,13439,FAMILY
13840,12818,FAMILY
13840,11881,FAMILY
13840,13871,FAMILY
13194,13439,FAMILY
13194,12818,FAMILY
13194,11881,FAMILY
13194,13871,FAMILY
13439,12818,FAMILY
13439,11881,FAMILY
13439,13871,FAMILY
12818,11881,FAMILY
12818,13871,FAMILY
11881,13871,FAMILY
11800,13899,FAMILY
11800,13299,FAMILY
13299,13899,FAMILY
13383,12306,FAMILY
12446,11621,FAMILY
12446,13112,FAMILY
12446,13648,FAMILY
12446,11950,FAMILY
11950,13648,FAMILY
11950,13112,FAMILY
11950,11621,FAMILY
13648,13112,FAMILY
13648,11621,FAMILY
13112,11621,FAMILY
13079,13546,FAMILY
13079,11541,FAMILY
11541,13546,FAMILY
13549,13274,FAMILY
13549,13614,FAMILY
13549,11147,FAMILY
11147,13614,FAMILY
11147,13274,FAMILY
13614,13274,FAMILY
12653,12170,FAMILY
13763,12393,FAMILY
13763,11034,FAMILY
13763,11294,FAMILY
11294,11034,FAMILY
11294,12393,FAMILY
11034,12393,FAMILY
12958,13016,FAMILY
12958,13248,FAMILY
12958,11957,FAMILY
12958,11386,FAMILY
11386,11957,FAMILY
11386,13248,FAMILY
11386,13016,FAMILY
11957,13248,FAMILY
11957,13016,FAMILY
13248,13016,FAMILY
13618,12910,FAMILY
13618,12365,FAMILY
13618,13711,FAMILY
13618,12260,FAMILY
13618,11551,FAMILY
13618,12770,FAMILY
12770,11551,FAMILY
12770,12260,FAMILY
12770,13711,FAMILY
12770,12365,FAMILY
12770,12910,FAMILY
11551,12260,FAMILY
11551,13711,FAMILY
11551,12365,FAMILY
11551,12910,FAMILY
12260,13711,FAMILY
12260,12365,FAMILY
12260,12910,FAMILY
13711,12365,FAMILY
13711,12910,FAMILY
12365,12910,FAMILY
13350,12372,FAMILY
13350,12872,FAMILY
13350,11093,FAMILY
13350,13418,FAMILY
13350,13937,FAMILY
13937,13418,FAMILY
13937,11093,FAMILY
13937,12872,FAMILY
13937,12372,FAMILY
13418,11093,FAMILY
13418,12872,FAMILY
13418,12372,FAMILY
11093,12872,FAMILY
11093,12372,FAMILY
12872,12372,FAMILY
11704,13957,FAMILY
12049,12188,FAMILY
12049,13932,FAMILY
12049,13376,FAMILY
13376,13932,FAMILY
13376,12188,FAMILY
13932,12188,FAMILY
13095,13564,FAMILY
13095,14103,FAMILY
13095,11889,FAMILY
13095,11345,FAMILY
11345,11889,FAMILY
11345,14103,FAMILY
11345,13564,FAMILY
11889,14103,FAMILY
11889,13564,FAMILY
14103,13564,FAMILY
11568,11389,FAMILY
11568,11355,FAMILY
11355,11389,FAMILY
13583,13157,FAMILY
13583,13748,FAMILY
13583,11939,FAMILY
13583,11836,FAMILY
11836,11939,FAMILY
11836,13748,FAMILY
11836,13157,FAMILY
11939,13748,FAMILY
11939,13157,FAMILY
13748,13157,FAMILY
13725,13609,FAMILY
13725,12373,FAMILY
13725,12162,FAMILY
12162,12373,FAMILY
12162,13609,FAMILY
12373,13609,FAMILY
11409,11943,FAMILY
11409,11978,FAMILY
11978,11943,FAMILY
12238,12497,FAMILY
11506,13374,FAMILY
11506,13678,FAMILY
11506,12696,FAMILY
11506,13959,FAMILY
11506,13591,FAMILY
11506,12903,FAMILY
12903,13591,FAMILY
12903,13959,FAMILY
12903,12696,FAMILY
12903,13678,FAMILY
12903,13374,FAMILY
13591,13959,FAMILY
13591,12696,FAMILY
13591,13678,FAMILY
13591,13374,FAMILY
13959,12696,FAMILY
13959,13678,FAMILY
13959,13374,FAMILY
12696,13678,FAMILY
12696,13374,FAMILY
13678,13374,FAMILY
11649,13541,FAMILY
11649,14113,FAMILY
11649,13572,FAMILY
11649,13645,FAMILY
11649,12647,FAMILY
12647,13645,FAMILY
12647,13572,FAMILY
12647,14113,FAMILY
12647,13541,FAMILY
13645,13572,FAMILY
13645,14113,FAMILY
13645,13541,FAMILY
13572,14113,FAMILY
13572,13541,FAMILY
14113,13541,FAMILY
11938,11660,FAMILY
11938,12192,FAMILY
11938,13221,FAMILY
13221,12192,FAMILY
13221,11660,FAMILY
12192,11660,FAMILY
11145,11254,FAMILY
11145,12986,FAMILY
11145,13663,FAMILY
11145,11753,FAMILY
11753,13663,FAMILY
11753,12986,FAMILY
11753,11254,FAMILY
13663,12986,FAMILY
13663,11254,FAMILY
12986,11254,FAMILY
12016,11609,FAMILY
12016,12141,FAMILY
12141,11609,FAMILY
14009,13288,FAMILY
12157,11749,FAMILY
12157,11483,FAMILY
12157,12945,FAMILY
12157,11201,FAMILY
12157,14149,FAMILY
12157,11091,FAMILY
11091,14149,FAMILY
11091,11201,FAMILY
11091,12945,FAMILY
11091,11483,FAMILY
11091,11749,FAMILY
14149,11201,FAMILY
14149,12945,FAMILY
14149,11483,FAMILY
14149,11749,FAMILY
11201,12945,FAMILY
11201,11483,FAMILY
11201,11749,FAMILY
12945,11483,FAMILY
12945,11749,FAMILY
11483,11749,FAMILY
14080,11792,FAMILY
14080,13990,FAMILY
14080,13331,FAMILY
13331,13990,FAMILY
13331,11792,FAMILY
13990,11792,FAMILY
12760,12269,FAMILY
12760,11335,FAMILY
12760,11843,FAMILY
12760,14128,FAMILY
12760,12804,FAMILY
12804,14128,FAMILY
12804,11843,FAMILY
12804,11335,FAMILY
12804,12269,FAMILY
14128,11843,FAMILY
14128,11335,FAMILY
14128,12269,FAMILY
11843,11335,FAMILY
11843,12269,FAMILY
11335,12269,FAMILY
12227,11235,FAMILY
12227,12946,FAMILY
12946,11235,FAMILY
14181,13805,FAMILY
14181,13724,FAMILY
14181,12185,FAMILY
14181,12096,FAMILY
12096,12185,FAMILY
12096,13724,FAMILY
12096,13805,FAMILY
12185,13724,FAMILY
12185,13805,FAMILY
13724,13805,FAMILY
12984,11588,FAMILY
12984,11816,FAMILY
12984,14167,FAMILY
12984,11293,FAMILY
11293,14167,FAMILY
11293,11816,FAMILY
11293,11588,FAMILY
14167,11816,FAMILY
14167,11588,FAMILY
11816,11588,FAMILY
11876,14137,FAMILY
11876,11718,FAMILY
11718,14137,FAMILY
12683,12685,FAMILY
12683,11055,FAMILY
12683,14202,FAMILY
14202,11055,FAMILY
14202,12685,FAMILY
11055,12685,FAMILY
12554,12511,FAMILY
12554,11837,FAMILY
11837,12511,FAMILY
12086,11131,FAMILY
12086,12518,FAMILY
12086,12844,FAMILY
12086,12386,FAMILY
12086,13661,FAMILY
12086,13014,FAMILY
13014,13661,FAMILY
13014,12386,FAMILY
13014,12844,FAMILY
13014,12518,FAMILY
13014,11131,FAMILY
13661,12386,FAMILY
13661,12844,FAMILY
13661,12518,FAMILY
13661,11131,FAMILY
12386,12844,FAMILY
12386,12518,FAMILY
12386,11131,FAMILY
12844,12518,FAMILY
12844,11131,FAMILY
12518,11131,FAMILY
11993,11023,FAMILY
12215,12911,FAMILY
12215,11455,FAMILY
11455,12911,FAMILY
11153,12652,FAMILY
12748,13702,FAMILY
12748,12562,FAMILY
12562,13702,FAMILY
12648,13730,FAMILY
12648,11381,FAMILY
11381,13730,FAMILY
13254,12918,FAMILY
13808,11683,FAMILY
13808,13547,FAMILY
13808,12664,FAMILY
12664,13547,FAMILY
12664,11683,FAMILY
13547,11683,FAMILY
14159,11980,FAMILY
14159,13720,FAMILY
14159,13691,FAMILY
14159,11493,FAMILY
11493,13691,FAMILY
11493,13720,FAMILY
11493,11980,FAMILY
13691,13720,FAMILY
13691,11980,FAMILY
13720,11980,FAMILY
13338,11258,FAMILY
13338,12235,FAMILY
13338,12809,FAMILY
13338,11709,FAMILY
13338,13035,FAMILY
13338,12524,FAMILY
12524,13035,FAMILY
12524,11709,FAMILY
12524,12809,FAMILY
12524,12235,FAMILY
12524,11258,FAMILY
13035,11709,FAMILY
13035,12809,FAMILY
13035,12235,FAMILY
13035,11258,FAMILY
11709,12809,FAMILY
11709,12235,FAMILY
11709,11258,FAMILY
12809,12235,FAMILY
12809,11258,FAMILY
12235,11258,FAMILY
11095,13393,FAMILY
12754,12202,FAMILY
12754,13535,FAMILY
12754,13977,FAMILY
12754,11838,FAMILY
12754,12407,FAMILY
12407,11838,FAMILY
12407,13977,FAMILY
12407,13535,FAMILY
12407,12202,FAMILY
11838,13977,FAMILY
11838,13535,FAMILY
11838,12202,FAMILY
13977,13535,FAMILY
13977,12202,FAMILY
13535,12202,FAMILY
13586,12401,FAMILY
13586,12490,FAMILY
13586,12594,FAMILY
13586,11721,FAMILY
11721,12594,FAMILY
11721,12490,FAMILY
11721,12401,FAMILY
12594,12490,FAMILY
12594,12401,FAMILY
12490,12401,FAMILY
13244,12084,FAMILY
13244,12055,FAMILY
12055,12084,FAMILY
13360,12325,FAMILY
13360,11968,FAMILY
13360,11175,FAMILY
13360,12124,FAMILY
12124,11175,FAMILY
12124,11968,FAMILY
12124,12325,FAMILY
11175,11968,FAMILY
11175,12325,FAMILY
11968,12325,FAMILY
13280,12726,FAMILY
13280,11331,FAMILY
13280,13303,FAMILY
13303,11331,FAMILY
13303,12726,FAMILY
11331,12726,FAMILY
11961,11761,FAMILY
12805,12828,FAMILY
12805,11840,FAMILY
12805,12338,FAMILY
12805,13787,FAMILY
12805,14141,FAMILY
12805,13965,FAMILY
13965,14141,FAMILY
13965,13787,FAMILY
13965,12338,FAMILY
13965,11840,FAMILY
13965,12828,FAMILY
14141,13787,FAMILY
14141,12338,FAMILY
14141,11840,FAMILY
14141,12828,FAMILY
13787,12338,FAMILY
13787,11840,FAMILY
13787,12828,FAMILY
12338,11840,FAMILY
12338,12828,FAMILY
11840,12828,FAMILY
13500,13743,FAMILY
13500,13592,FAMILY
13592,13743,FAMILY
11191,13675,FAMILY
11191,12329,FAMILY
11191,14090,FAMILY
11191,12022,FAMILY
12022,14090,FAMILY
12022,12329,FAMILY
12022,13675,FAMILY
14090,12329,FAMILY
14090,13675,FAMILY
12329,13675,FAMILY
11152,13038,FAMILY
14222,12349,FAMILY
14222,13009,FAMILY
14222,12822,FAMILY
14222,11282,FAMILY
11282,12822,FAMILY
11282,13009,FAMILY
11282,12349,FAMILY
12822,13009,FAMILY
12822,12349,FAMILY
13009,12349,FAMILY
13788,13818,FAMILY
11361,14160,FAMILY
11361,14215,FAMILY
11361,11037,FAMILY
11361,13063,FAMILY
11361,13795,FAMILY
11361,13834,FAMILY
13834,13795,FAMILY
13834,13063,FAMILY
13834,11037,FAMILY
13834,14215,FAMILY
13834,14160,FAMILY
13795,13063,FAMILY
13795,11037,FAMILY
13795,14215,FAMILY
13795,14160,FAMILY
13063,11037,FAMILY
13063,14215,FAMILY
13063,14160,FAMILY
11037,14215,FAMILY
11037,14160,FAMILY
14215,14160,FAMILY
11127,11114,FAMILY
11127,13066,FAMILY
11127,11822,FAMILY
11127,12193,FAMILY
11127,12616,FAMILY
12616,12193,FAMILY
12616,11822,FAMILY
12616,13066,FAMILY
12616,11114,FAMILY
12193,11822,FAMILY
12193,13066,FAMILY
12193,11114,FAMILY
11822,13066,FAMILY
11822,11114,FAMILY
13066,11114,FAMILY
12833,13853,FAMILY
12833,11128,FAMILY
11128,13853,FAMILY
11898,13701,FAMILY
11898,12962,FAMILY
11898,11388,FAMILY
11898,13457,FAMILY
13457,11388,FAMILY
13457,12962,FAMILY
13457,13701,FAMILY
11388,12962,FAMILY
11388,13701,FAMILY
12962,13701,FAMILY
13897,14218,FAMILY
13897,13553,FAMILY
13897,11665,FAMILY
11665,13553,FAMILY
11665,14218,FAMILY
13553,14218,FAMILY
12592,12826,FAMILY
12592,12076,FAMILY
12592,11646,FAMILY
12592,11350,FAMILY
12592,14093,FAMILY
14093,11350,FAMILY
14093,11646,FAMILY
14093,12076,FAMILY
14093,12826,FAMILY
11350,11646,FAMILY
11350,12076,FAMILY
11350,12826,FAMILY
11646,12076,FAMILY
11646,12826,FAMILY
12076,12826,FAMILY
12294,14109,FAMILY
12294,12684,FAMILY
12294,12013,FAMILY
12294,11667,FAMILY
11667,12013,FAMILY
11667,12684,FAMILY
11667,14109,FAMILY
12013,12684,FAMILY
12013,14109,FAMILY
12684,14109,FAMILY
11959,13020,FAMILY
13075,12388,FAMILY
13075,14119,FAMILY
13075,12675,FAMILY
12675,14119,FAMILY
12675,12388,FAMILY
14119,12388,FAMILY
11193,11834,FAMILY
11193,11662,FAMILY
11662,11834,FAMILY
13729,14021,FAMILY
13729,12557,FAMILY
12557,14021,FAMILY
12308,11296,FAMILY
12308,11181,FAMILY
12308,14169,FAMILY
14169,11181,FAMILY
14169,11296,FAMILY
11181,11296,FAMILY
11982,13841,FAMILY
11982,12915,FAMILY
11982,12567,FAMILY
11982,13620,FAMILY
13620,12567,FAMILY
13620,12915,FAMILY
13620,13841,FAMILY
12567,12915,FAMILY
12567,13841,FAMILY
12915,13841,FAMILY
13844,11669,FAMILY
13844,13211,FAMILY
13844,13366,FAMILY
13844,12158,FAMILY
13844,12970,FAMILY
13844,11478,FAMILY
11478,12970,FAMILY
11478,12158,FAMILY
11478,13366,FAMILY
11478,13211,FAMILY
11478,11669,FAMILY
12970,12158,FAMILY
12970,13366,FAMILY
12970,13211,FAMILY
12970,11669,FAMILY
12158,13366,FAMILY
12158,13211,FAMILY
12158,11669,FAMILY
13366,13211,FAMILY
13366,11669,FAMILY
13211,11669,FAMILY
