SOURCE,TARGET,KIND
5212,6975,FAMILY
5212,6556,FAMILY
6556,6975,FAMILY
6556,6389,FAMILY
6556,5502,FAMILY
6975,6389,FAMILY
6975,5502,FAMILY
6389,5502,FAMILY
6709,5266,FAMILY
6709,6773,FAMILY
6709,7685,FAMILY
6709,5837,FAMILY
6709,7804,FAMILY
6709,6280,FAMILY
6709,6367,FAMILY
6709,5094,FAMILY
5094,6367,FAMILY
5094,6280,FAMILY
5094,7804,FAMILY
5094,5837,FAMILY
5094,7685,FAMILY
5094,6773,FAMILY
5094,5266,FAMILY
6367,6280,FAMILY
6367,7804,FAMILY
6367,5837,FAMILY
6367,7685,FAMILY
6367,6773,FAMILY
6367,5266,FAMILY
6280,7804,FAMILY
6280,5837,FAMILY
6280,7685,FAMILY
6280,6773,FAMILY
6280,5266,FAMILY
7804,5837,FAMILY
7804,7685,FAMILY
7804,6773,FAMILY
7804,5266,FAMILY
5837,7685,FAMILY
5837,6773,FAMILY
5837,5266,FAMILY
7685,6773,FAMILY
7685,5266,FAMILY
6773,5266,FAMILY
7083,5163,FAMILY
7083,7056,FAMILY
7083,6363,FAMILY
6363,7056,FAMILY
6363,5163,FAMILY
7056,5163,FAMILY
5497,6229,FAMILY
5497,5514,FAMILY
5514,6229,FAMILY
5694,6098,FAMILY
5694,5622,FAMILY
5694,7103,FAMILY
5694,6651,FAMILY
5694,5164,FAMILY
5694,5241,FAMILY
5241,5164,FAMILY
5241,6651,FAMILY
5241,7103,FAMILY
5241,5622,FAMILY
5241,6098,FAMILY
5164,6651,FAMILY
5164,7103,FAMILY
5164,5622,FAMILY
5164,6098,FAMILY
6651,7103,FAMILY
6651,5622,FAMILY
6651,6098,FAMILY
7103,5622,FAMILY
7103,6098,FAMILY
5622,6098,FAMILY
7221,6898,FAMILY
7221,5447,FAMILY
7221,5977,FAMILY
7221,5228,FAMILY
7221,5474,FAMILY
5474,5228,FAMILY
5474,5977,FAMILY
5474,5447,FAMILY
5474,6898,FAMILY
5228,5977,FAMILY
5228,5447,FAMILY
5228,6898,FAMILY
5977,5447,FAMILY
5977,6898,FAMILY
5447,6898,FAMILY
7824,5921,FAMILY
5550,6845,FAMILY
5550,5313,FAMILY
5313,6845,FAMILY
5135,6731,FAMILY
5135,7403,FAMILY
5135,6078,FAMILY
5135,5714,FAMILY
5714,6078,FAMILY
5714,7403,FAMILY
5714,6731,FAMILY
6078,7403,FAMILY
6078,6731,FAMILY
7403,6731,FAMILY
5165,5939,FAMILY
7194,5441,FAMILY
7194,5932,FAMILY
7194,5216,FAMILY
5216,5932,FAMILY
5216,5441,FAMILY
5932,5441,FAMILY
6115,7451,FAMILY
6115,5600,FAMILY
6115,6789,FAMILY
6115,5767,FAMILY
6115,5284,FAMILY
6115,7507,FAMILY
7507,5284,FAMILY
7507,5767,FAMILY
7507,6789,FAMILY
7507,5600,FAMILY
7507,7451,FAMILY
5284,5767,FAMILY
5284,6789,FAMILY
5284,5600,FAMILY
5284,7451,FAMILY
5767,6789,FAMILY
5767,5600,FAMILY
5767,7451,FAMILY
6789,5600,FAMILY
6789,7451,FAMILY
5600,7451,FAMILY
6401,5603,FAMILY
6401,6189,FAMILY
6189,5603,FAMILY
6762,6407,FAMILY
6762,7174,FAMILY
6762,7504,FAMILY
6762,7439,FAMILY
7439,7504,FAMILY
7439,7174,FAMILY
7439,6407,FAMILY
7504,7174,FAMILY
7504,6407,FAMILY
7174,6407,FAMILY
7505,4992,FAMILY
7505,6459,FAMILY
7505,6036,FAMILY
7505,5288,FAMILY
7505,7028,FAMILY
7028,5288,FAMILY
7028,6036,FAMILY
7028,6459,FAMILY
7028,4992,FAMILY
5288,6036,FAMILY
5288,6459,FAMILY
5288,4992,FAMILY
6036,6459,FAMILY
6036,4992,FAMILY
6459,4992,FAMILY
5776,6299,FAMILY
5776,6549,FAMILY
6549,6299,FAMILY
7181,5763,FAMILY
7181,6646,FAMILY
7181,5181,FAMILY
5181,6646,FAMILY
5181,5763,FAMILY
6646,5763,FAMILY
6242,5127,FAMILY
7404,4974,FAMILY
7404,5672,FAMILY
7404,7165,FAMILY
7404,5666,FAMILY
5666,7165,FAMILY
5666,5672,FAMILY
5666,4974,FAMILY
7165,5672,FAMILY
7165,4974,FAMILY
5672,4974,FAMILY
6258,7597,FAMILY
6258,6208,FAMILY
6258,7514,FAMILY
6258,6792,FAMILY
6258,5431,FAMILY
6258,6179,FAMILY
6179,5431,FAMILY
6179,6792,FAMILY
6179,7514,FAMILY
6179,6208,FAMILY
6179,7597,FAMILY
5431,6792,FAMILY
5431,7514,FAMILY
5431,6208,FAMILY
5431,7597,FAMILY
6792,7514,FAMILY
6792,6208,FAMILY
6792,7597,FAMILY
7514,6208,FAMILY
7514,7597,FAMILY
6208,7597,FAMILY
7392,6388,FAMILY
6894,5340,FAMILY
6894,6192,FAMILY
6894,4988,FAMILY
4988,6192,FAMILY
4988,5340,FAMILY
6192,5340,FAMILY
5136,6371,FAMILY
5136,6830,FAMILY
5136,6788,FAMILY
5136,6730,FAMILY
6730,6788,FAMILY
6730,6830,FAMILY
6730,6371,FAMILY
6788,6830,FAMILY
6788,6371,FAMILY
6830,6371,FAMILY
7133,5787,FAMILY
6199,5851,FAMILY
6199,5184,FAMILY
6199,5745,FAMILY
6199,5662,FAMILY
6199,6874,FAMILY
6874,5662,FAMILY
6874,5745,FAMILY
6874,5184,FAMILY
6874,5851,FAMILY
5662,5745,FAMILY
5662,5184,FAMILY
5662,5851,FAMILY
5745,5184,FAMILY
5745,5851,FAMILY
5184,5851,FAMILY
7792,6276,FAMILY
7792,5003,FAMILY
7792,5037,FAMILY
5037,5003,FAMILY
5037,6276,FAMILY
5003,6276,FAMILY
6930,5437,FAMILY
6930,7261,FAMILY
6930,6383,FAMILY
6930,7092,FAMILY
7092,6383,FAMILY
7092,7261,FAMILY
7092,5437,FAMILY
6383,7261,FAMILY
6383,5437,FAMILY
7261,5437,FAMILY
6061,7053,FAMILY
6061,7114,FAMILY
6061,5964,FAMILY
6061,6485,FAMILY
6061,5761,FAMILY
6061,5504,FAMILY
5504,5761,FAMILY
5504,6485,FAMILY
5504,5964,FAMILY
5504,7114,FAMILY
5504,7053,FAMILY
5761,6485,FAMILY
5761,5964,FAMILY
5761,7114,FAMILY
5761,7053,FAMILY
6485,5964,FAMILY
6485,7114,FAMILY
6485,7053,FAMILY
5964,7114,FAMILY
5964,7053,FAMILY
7114,7053,FAMILY
7130,5469,FAMILY
6429,7049,FAMILY
5033,7619,FAMILY
5033,7357,FAMILY
5033,6439,FAMILY
5033,6317,FAMILY
6317,6439,FAMILY
6317,7357,FAMILY
6317,7619,FAMILY
6439,7357,FAMILY
6439,7619,FAMILY
7357,7619,FAMILY
5236,7622,FAMILY
5236,5734,FAMILY
5734,7622,FAMILY
7293,5376,FAMILY
7293,5064,FAMILY
7293,5890,FAMILY
5890,5064,FAMILY
5890,5376,FAMILY
5064,5376,FAMILY
7313,6295,FAMILY
6284,6012,FAMILY
6284,6528,FAMILY
6284,6102,FAMILY
6284,5611,FAMILY
6284,5979,FAMILY
5979,5611,FAMILY
5979,6102,FAMILY
5979,6528,FAMILY
5979,6012,FAMILY
5611,6102,FAMILY
5611,6528,FAMILY
5611,6012,FAMILY
6102,6528,FAMILY
6102,6012,FAMILY
6528,6012,FAMILY
6968,4957,FAMILY
6968,6204,FAMILY
6968,7260,FAMILY
7260,6204,FAMILY
7260,4957,FAMILY
6204,4957,FAMILY
7646,5912,FAMILY
7646,7663,FAMILY
7663,5912,FAMILY
5769,5963,FAMILY
7164,5966,FAMILY
7164,7257,FAMILY
7164,6444,FAMILY
6444,7257,FAMILY
6444,5966,FAMILY
7257,5966,FAMILY
6395,5540,FAMILY
6395,5039,FAMILY
6395,5519,FAMILY
6395,6364,FAMILY
6395,6661,FAMILY
6395,5613,FAMILY
5613,6661,FAMILY
5613,6364,FAMILY
5613,5519,FAMILY
5613,5039,FAMILY
5613,5540,FAMILY
6661,6364,FAMILY
6661,5519,FAMILY
6661,5039,FAMILY
6661,5540,FAMILY
6364,5519,FAMILY
6364,5039,FAMILY
6364,5540,FAMILY
5519,5039,FAMILY
5519,5540,FAMILY
5039,5540,FAMILY
7626,5523,FAMILY
7175,6757,FAMILY
7175,6503,FAMILY
7175,7363,FAMILY
7363,6503,FAMILY
7363,6757,FAMILY
6503,6757,FAMILY
5542,5738,FAMILY
5542,7342,FAMILY
5542,5679,FAMILY
5679,7342,FAMILY
5679,5738,FAMILY
7342,5738,FAMILY
6707,5877,FAMILY
6707,5312,FAMILY
6707,6116,FAMILY
6707,5042,FAMILY
5042,6116,FAMILY
5042,5312,FAMILY
5042,5877,FAMILY
6116,5312,FAMILY
6116,5877,FAMILY
5312,5877,FAMILY
6642,7563,FAMILY
7445,5859,FAMILY
7445,7281,FAMILY
7281,5859,FAMILY
6216,5031,FAMILY
6216,6073,FAMILY
6216,7710,FAMILY
6216,6370,FAMILY
6216,7180,FAMILY
6216,7200,FAMILY
7200,7180,FAMILY
7200,6370,FAMILY
7200,7710,FAMILY
7200,6073,FAMILY
7200,5031,FAMILY
7180,6370,FAMILY
7180,7710,FAMILY
7180,6073,FAMILY
7180,5031,FAMILY
6370,7710,FAMILY
6370,6073,FAMILY
6370,5031,FAMILY
7710,6073,FAMILY
7710,5031,FAMILY
6073,5031,FAMILY
5405,5793,FAMILY
5405,6948,FAMILY
5405,7268,FAMILY
5405,5134,FAMILY
5405,7377,FAMILY
7377,5134,FAMILY
7377,7268,FAMILY
7377,6948,FAMILY
7377,5793,FAMILY
5134,7268,FAMILY
5134,6948,FAMILY
5134,5793,FAMILY
7268,6948,FAMILY
7268,5793,FAMILY
6948,5793,FAMILY
5798,6854,FAMILY
6486,7558,FAMILY
6140,7172,FAMILY
6910,6435,FAMILY
6910,6002,FAMILY
6910,5617,FAMILY
5617,6002,FAMILY
5617,6435,FAMILY
6002,6435,FAMILY
6888,7097,FAMILY
6888,6241,FAMILY
6888,6384,FAMILY
6888,6122,FAMILY
6122,6384,FAMILY
6122,6241,FAMILY
6122,7097,FAMILY
6384,6241,FAMILY
6384,7097,FAMILY
6241,7097,FAMILY
6881,7229,FAMILY
6881,6003,FAMILY
6881,6990,FAMILY
6881,5024,FAMILY
5024,6990,FAMILY
5024,6003,FAMILY
5024,7229,FAMILY
6990,6003,FAMILY
6990,7229,FAMILY
6003,7229,FAMILY
6994,5300,FAMILY
6994,5842,FAMILY
6994,6607,FAMILY
6994,6984,FAMILY
6994,7328,FAMILY
6994,5616,FAMILY
5616,7328,FAMILY
5616,6984,FAMILY
5616,6607,FAMILY
5616,5842,FAMILY
5616,5300,FAMILY
7328,6984,FAMILY
7328,6607,FAMILY
7328,5842,FAMILY
7328,5300,FAMILY
6984,6607,FAMILY
6984,5842,FAMILY
6984,5300,FAMILY
6607,5842,FAMILY
6607,5300,FAMILY
5842,5300,FAMILY
6856,5596,FAMILY
6856,5791,FAMILY
5791,5596,FAMILY
5956,5416,FAMILY
6321,5644,FAMILY
6321,6160,FAMILY
6321,6554,FAMILY
6554,6160,FAMILY
6554,5644,FAMILY
6160,5644,FAMILY
7538,5548,FAMILY
7538,6234,FAMILY
7538,5760,FAMILY
5760,6234,FAMILY
5760,5548,FAMILY
6234,5548,FAMILY
5471,5174,FAMILY
5471,6891,FAMILY
5471,6982,FAMILY
5471,7214,FAMILY
7214,6982,FAMILY
7214,6891,FAMILY
7214,5174,FAMILY
6982,6891,FAMILY
6982,5174,FAMILY
6891,5174,FAMILY
7757,6468,FAMILY
7372,6238,FAMILY
7372,6600,FAMILY
6600,6238,FAMILY
7095,6263,FAMILY
7095,7591,FAMILY
7591,6263,FAMILY
6244,7803,FAMILY
6244,7298,FAMILY
6244,6293,FAMILY
6244,5833,FAMILY
6244,7780,FAMILY
7780,5833,FAMILY
7780,6293,FAMILY
7780,7298,FAMILY
7780,7803,FAMILY
5833,6293,FAMILY
5833,7298,FAMILY
5833,7803,FAMILY
6293,7298,FAMILY
6293,7803,FAMILY
7298,7803,FAMILY
6806,5527,FAMILY
6806,5913,FAMILY
6806,7178,FAMILY
6806,7276,FAMILY
7276,7178,FAMILY
7276,5913,FAMILY
7276,5527,FAMILY
7178,5913,FAMILY
7178,5527,FAMILY
5913,5527,FAMILY
7147,7598,FAMILY
6791,7233,FAMILY
6791,6779,FAMILY
6791,7839,FAMILY
7839,6779,FAMILY
7839,7233,FAMILY
6779,7233,FAMILY
5809,5813,FAMILY
5809,5384,FAMILY
5809,4956,FAMILY
5809,7153,FAMILY
7153,4956,FAMILY
7153,5384,FAMILY
7153,5813,FAMILY
4956,5384,FAMILY
4956,5813,FAMILY
5384,5813,FAMILY
5289,7096,FAMILY
5289,6266,FAMILY
5289,5825,FAMILY
5289,7270,FAMILY
5289,5112,FAMILY
5289,5750,FAMILY
5750,5112,FAMILY
5750,7270,FAMILY
5750,5825,FAMILY
5750,6266,FAMILY
5750,7096,FAMILY
5112,7270,FAMILY
5112,5825,FAMILY
5112,6266,FAMILY
5112,7096,FAMILY
7270,5825,FAMILY
7270,6266,FAMILY
7270,7096,FAMILY
5825,6266,FAMILY
5825,7096,FAMILY
6266,7096,FAMILY
5888,5461,FAMILY
5347,7063,FAMILY
5347,6780,FAMILY
5347,6166,FAMILY
5347,6538,FAMILY
6538,6166,FAMILY
6538,6780,FAMILY
6538,7063,FAMILY
6166,6780,FAMILY
6166,7063,FAMILY
6780,7063,FAMILY
6400,6473,FAMILY
6400,7378,FAMILY
6400,7616,FAMILY
7616,7378,FAMILY
7616,6473,FAMILY
7378,6473,FAMILY
5303,6517,FAMILY
5303,6434,FAMILY
5303,6418,FAMILY
6418,6434,FAMILY
6418,6517,FAMILY
6434,6517,FAMILY
7790,5806,FAMILY
7790,5917,FAMILY
5917,5806,FAMILY
5460,5026,FAMILY
5460,6155,FAMILY
5460,6929,FAMILY
5460,5915,FAMILY
5915,6929,FAMILY
5915,6155,FAMILY
5915,5026,FAMILY
6929,6155,FAMILY
6929,5026,FAMILY
6155,5026,FAMILY
5670,5758,FAMILY
5670,5820,FAMILY
5670,7570,FAMILY
5670,6042,FAMILY
5670,6583,FAMILY
5670,5764,FAMILY
5670,4976,FAMILY
4976,5764,FAMILY
4976,6583,FAMILY
4976,6042,FAMILY
4976,7570,FAMILY
4976,5820,FAMILY
4976,5758,FAMILY
5764,6583,FAMILY
5764,6042,FAMILY
5764,7570,FAMILY
5764,5820,FAMILY
5764,5758,FAMILY
6583,6042,FAMILY
6583,7570,FAMILY
6583,5820,FAMILY
6583,5758,FAMILY
6042,7570,FAMILY
6042,5820,FAMILY
6042,5758,FAMILY
7570,5820,FAMILY
7570,5758,FAMILY
5820,5758,FAMILY
7286,7307,FAMILY
7286,5795,FAMILY
7286,6682,FAMILY
7286,5458,FAMILY
7286,7310,FAMILY
7310,5458,FAMILY
7310,6682,FAMILY
7310,5795,FAMILY
7310,7307,FAMILY
5458,6682,FAMILY
5458,5795,FAMILY
5458,7307,FAMILY
6682,5795,FAMILY
6682,7307,FAMILY
5795,7307,FAMILY
6507,5394,FAMILY
6507,5737,FAMILY
6507,7479,FAMILY
6507,6200,FAMILY
6507,6462,FAMILY
6507,6724,FAMILY
6724,6462,FAMILY
6724,6200,FAMILY
6724,7479,FAMILY
6724,5737,FAMILY
6724,5394,FAMILY
6462,6200,FAMILY
6462,7479,FAMILY
6462,5737,FAMILY
6462,5394,FAMILY
6200,7479,FAMILY
6200,5737,FAMILY
6200,5394,FAMILY
7479,5737,FAMILY
7479,5394,FAMILY
5737,5394,FAMILY
7708,6738,FAMILY
5195,6645,FAMILY
5195,7489,FAMILY
5195,5865,FAMILY
5195,5173,FAMILY
5173,5865,FAMILY
5173,7489,FAMILY
5173,6645,FAMILY
5865,7489,FAMILY
5865,6645,FAMILY
7489,6645,FAMILY
5193,5249,FAMILY
5193,7731,FAMILY
5193,4998,FAMILY
5193,6907,FAMILY
6907,4998,FAMILY
6907,7731,FAMILY
6907,5249,FAMILY
4998,7731,FAMILY
4998,5249,FAMILY
7731,5249,FAMILY
5615,7315,FAMILY
5615,7554,FAMILY
5615,5004,FAMILY
5004,7554,FAMILY
5004,7315,FAMILY
7554,7315,FAMILY
5319,7755,FAMILY
5499,7565,FAMILY
5499,5373,FAMILY
5499,7398,FAMILY
5499,5323,FAMILY
5499,5848,FAMILY
5848,5323,FAMILY
5848,7398,FAMILY
5848,5373,FAMILY
5848,7565,FAMILY
5323,7398,FAMILY
5323,5373,FAMILY
5323,7565,FAMILY
7398,5373,FAMILY
7398,7565,FAMILY
5373,7565,FAMILY
6333,5259,FAMILY
6333,7022,FAMILY
6333,5450,FAMILY
6333,7387,FAMILY
6333,5605,FAMILY
6333,6445,FAMILY
6445,5605,FAMILY
6445,7387,FAMILY
6445,5450,FAMILY
6445,7022,FAMILY
6445,5259,FAMILY
5605,7387,FAMILY
5605,5450,FAMILY
5605,7022,FAMILY
5605,5259,FAMILY
7387,5450,FAMILY
7387,7022,FAMILY
7387,5259,FAMILY
5450,7022,FAMILY
5450,5259,FAMILY
7022,5259,FAMILY
7235,6037,FAMILY
7235,6970,FAMILY
6970,6037,FAMILY
6135,6956,FAMILY
7636,4946,FAMILY
7636,7253,FAMILY
7636,6749,FAMILY
7636,5612,FAMILY
5612,6749,FAMILY
5612,7253,FAMILY
5612,4946,FAMILY
6749,7253,FAMILY
6749,4946,FAMILY
7253,4946,FAMILY
5218,5454,FAMILY
5218,6625,FAMILY
5218,6488,FAMILY
5218,5000,FAMILY
5218,7485,FAMILY
7485,5000,FAMILY
7485,6488,FAMILY
7485,6625,FAMILY
7485,5454,FAMILY
5000,6488,FAMILY
5000,6625,FAMILY
5000,5454,FAMILY
6488,6625,FAMILY
6488,5454,FAMILY
6625,5454,FAMILY
6097,6393,FAMILY
6647,5972,FAMILY
6647,5475,FAMILY
5475,5972,FAMILY
6580,7748,FAMILY
6580,5434,FAMILY
5434,7748,FAMILY
7688,5114,FAMILY
7688,6239,FAMILY
7688,6186,FAMILY
7688,7287,FAMILY
7688,5571,FAMILY
7688,5078,FAMILY
5078,5571,FAMILY
5078,7287,FAMILY
5078,6186,FAMILY
5078,6239,FAMILY
5078,5114,FAMILY
5571,7287,FAMILY
5571,6186,FAMILY
5571,6239,FAMILY
5571,5114,FAMILY
7287,6186,FAMILY
7287,6239,FAMILY
7287,5114,FAMILY
6186,6239,FAMILY
6186,5114,FAMILY
6239,5114,FAMILY
5222,5371,FAMILY
5222,6454,FAMILY
5222,5771,FAMILY
5771,6454,FAMILY
5771,5371,FAMILY
6454,5371,FAMILY
7285,6046,FAMILY
5477,6475,FAMILY
5477,6825,FAMILY
5477,7699,FAMILY
5477,6316,FAMILY
6316,7699,FAMILY
6316,6825,FAMILY
6316,6475,FAMILY
7699,6825,FAMILY
7699,6475,FAMILY
6825,6475,FAMILY
7463,5647,FAMILY
7463,6366,FAMILY
7463,6088,FAMILY
7463,5711,FAMILY
5711,6088,FAMILY
5711,6366,FAMILY
5711,5647,FAMILY
6088,6366,FAMILY
6088,5647,FAMILY
6366,5647,FAMILY
5980,5509,FAMILY
5980,5168,FAMILY
5980,6151,FAMILY
6151,5168,FAMILY
6151,5509,FAMILY
5168,5509,FAMILY
5928,6117,FAMILY
5928,7244,FAMILY
5928,5783,FAMILY
5928,5240,FAMILY
5928,7282,FAMILY
7282,5240,FAMILY
7282,5783,FAMILY
7282,7244,FAMILY
7282,6117,FAMILY
5240,5783,FAMILY
5240,7244,FAMILY
5240,6117,FAMILY
5783,7244,FAMILY
5783,6117,FAMILY
7244,6117,FAMILY
6972,6425,FAMILY
6972,5480,FAMILY
6972,6665,FAMILY
6972,7195,FAMILY
7195,6665,FAMILY
7195,5480,FAMILY
7195,6425,FAMILY
6665,5480,FAMILY
6665,6425,FAMILY
5480,6425,FAMILY
5065,6965,FAMILY
5065,7566,FAMILY
5065,6413,FAMILY
5065,7383,FAMILY
5065,5500,FAMILY
5065,6354,FAMILY
6354,5500,FAMILY
6354,7383,FAMILY
6354,6413,FAMILY
6354,7566,FAMILY
6354,6965,FAMILY
5500,7383,FAMILY
5500,6413,FAMILY
5500,7566,FAMILY
5500,6965,FAMILY
7383,6413,FAMILY
7383,7566,FAMILY
7383,6965,FAMILY
6413,7566,FAMILY
6413,6965,FAMILY
7566,6965,FAMILY
7066,7020,FAMILY
7066,6129,FAMILY
6129,7020,FAMILY
6461,5990,FAMILY
6461,6411,FAMILY
6461,7624,FAMILY
7624,6411,FAMILY
7624,5990,FAMILY
6411,5990,FAMILY
6095,6786,FAMILY
5762,7211,FAMILY
5762,6879,FAMILY
5762,7729,FAMILY
5762,7825,FAMILY
7825,7729,FAMILY
7825,6879,FAMILY
7825,7211,FAMILY
7729,6879,FAMILY
7729,7211,FAMILY
6879,7211,FAMILY
6068,7323,FAMILY
6068,5797,FAMILY
6068,7744,FAMILY
7744,5797,FAMILY
7744,7323,FAMILY
5797,7323,FAMILY
6465,6690,FAMILY
6465,5839,FAMILY
5839,6690,FAMILY
5766,7339,FAMILY
5766,6944,FAMILY
5766,6961,FAMILY
5766,7453,FAMILY
5766,5298,FAMILY
5766,6448,FAMILY
6448,5298,FAMILY
6448,7453,FAMILY
6448,6961,FAMILY
6448,6944,FAMILY
6448,7339,FAMILY
5298,7453,FAMILY
5298,6961,FAMILY
5298,6944,FAMILY
5298,7339,FAMILY
7453,6961,FAMILY
7453,6944,FAMILY
7453,7339,FAMILY
6961,6944,FAMILY
6961,7339,FAMILY
6944,7339,FAMILY
7666,5568,FAMILY
6515,7356,FAMILY
6515,7320,FAMILY
6515,6900,FAMILY
6515,5997,FAMILY
5997,6900,FAMILY
5997,7320,FAMILY
5997,7356,FAMILY
6900,7320,FAMILY
6900,7356,FAMILY
7320,7356,FAMILY
7483,7560,FAMILY
7483,5268,FAMILY
7483,6423,FAMILY
7483,5515,FAMILY
7483,7160,FAMILY
7160,5515,FAMILY
7160,6423,FAMILY
7160,5268,FAMILY
7160,7560,FAMILY
5515,6423,FAMILY
5515,5268,FAMILY
5515,7560,FAMILY
6423,5268,FAMILY
6423,7560,FAMILY
5268,7560,FAMILY
5906,6106,FAMILY
5906,7704,FAMILY
5906,7009,FAMILY
5906,6044,FAMILY
6044,7009,FAMILY
6044,7704,FAMILY
6044,6106,FAMILY
7009,7704,FAMILY
7009,6106,FAMILY
7704,6106,FAMILY
5916,7667,FAMILY
5916,6810,FAMILY
5916,6602,FAMILY
6602,6810,FAMILY
6602,7667,FAMILY
6810,7667,FAMILY
5327,5496,FAMILY
5148,6906,FAMILY
7250,7460,FAMILY
7250,4990,FAMILY
7250,5632,FAMILY
7250,6343,FAMILY
7250,5811,FAMILY
7250,7052,FAMILY
7052,5811,FAMILY
7052,6343,FAMILY
7052,5632,FAMILY
7052,4990,FAMILY
7052,7460,FAMILY
5811,6343,FAMILY
5811,5632,FAMILY
5811,4990,FAMILY
5811,7460,FAMILY
6343,5632,FAMILY
6343,4990,FAMILY
6343,7460,FAMILY
5632,4990,FAMILY
5632,7460,FAMILY
4990,7460,FAMILY
5451,5277,FAMILY
5451,7389,FAMILY
7389,5277,FAMILY
7012,5379,FAMILY
7012,6980,FAMILY
7012,7684,FAMILY
7012,5922,FAMILY
5922,7684,FAMILY
5922,6980,FAMILY
5922,5379,FAMILY
7684,6980,FAMILY
7684,5379,FAMILY
6980,5379,FAMILY
5968,7259,FAMILY
5968,6512,FAMILY
5968,5564,FAMILY
5564,6512,FAMILY
5564,7259,FAMILY
6512,7259,FAMILY
7722,6878,FAMILY
7722,5967,FAMILY
7722,5035,FAMILY
7722,7267,FAMILY
7267,5035,FAMILY
7267,5967,FAMILY
7267,6878,FAMILY
5035,5967,FAMILY
5035,6878,FAMILY
5967,6878,FAMILY
5802,5230,FAMILY
5802,5423,FAMILY
5802,5208,FAMILY
5802,6114,FAMILY
5802,6167,FAMILY
6167,6114,FAMILY
6167,5208,FAMILY
6167,5423,FAMILY
6167,5230,FAMILY
6114,5208,FAMILY
6114,5423,FAMILY
6114,5230,FAMILY
5208,5423,FAMILY
5208,5230,FAMILY
5423,5230,FAMILY
7182,7191,FAMILY
7182,6421,FAMILY
6421,7191,FAMILY
7469,5238,FAMILY
5068,7201,FAMILY
6608,5541,FAMILY
6608,6594,FAMILY
6608,5897,FAMILY
5897,6594,FAMILY
5897,5541,FAMILY
6594,5541,FAMILY
5299,7232,FAMILY
5299,5374,FAMILY
5299,6520,FAMILY
5299,6627,FAMILY
5299,6759,FAMILY
5299,6630,FAMILY
5299,7419,FAMILY
7419,6630,FAMILY
7419,6759,FAMILY
7419,6627,FAMILY
7419,6520,FAMILY
7419,5374,FAMILY
7419,7232,FAMILY
6630,6759,FAMILY
6630,6627,FAMILY
6630,6520,FAMILY
6630,5374,FAMILY
6630,7232,FAMILY
6759,6627,FAMILY
6759,6520,FAMILY
6759,5374,FAMILY
6759,7232,FAMILY
6627,6520,FAMILY
6627,5374,FAMILY
6627,7232,FAMILY
6520,5374,FAMILY
6520,7232,FAMILY
5374,7232,FAMILY
7810,5899,FAMILY
7810,6774,FAMILY
7810,7613,FAMILY
7810,6590,FAMILY
7810,7716,FAMILY
7716,6590,FAMILY
7716,7613,FAMILY
7716,6774,FAMILY
7716,5899,FAMILY
6590,7613,FAMILY
6590,6774,FAMILY
6590,5899,FAMILY
7613,6774,FAMILY
7613,5899,FAMILY
6774,5899,FAMILY
6210,6173,FAMILY
6210,5005,FAMILY
6210,5349,FAMILY
6210,6297,FAMILY
6210,7292,FAMILY
6210,5339,FAMILY
5339,7292,FAMILY
5339,6297,FAMILY
5339,5349,FAMILY
5339,5005,FAMILY
5339,6173,FAMILY
7292,6297,FAMILY
7292,5349,FAMILY
7292,5005,FAMILY
7292,6173,FAMILY
6297,5349,FAMILY
6297,5005,FAMILY
6297,6173,FAMILY
5349,5005,FAMILY
5349,6173,FAMILY
5005,6173,FAMILY
5468,6499,FAMILY
5468,7752,FAMILY
5468,7668,FAMILY
5468,5191,FAMILY
5191,7668,FAMILY
5191,7752,FAMILY
5191,6499,FAMILY
7668,7752,FAMILY
7668,6499,FAMILY
7752,6499,FAMILY
5224,5054,FAMILY
5224,6032,FAMILY
5224,6812,FAMILY
6812,6032,FAMILY
6812,5054,FAMILY
6032,5054,FAMILY
7135,6678,FAMILY
7135,6579,FAMILY
6579,6678,FAMILY
6672,6531,FAMILY
6672,7044,FAMILY
6672,6586,FAMILY
6672,7689,FAMILY
6672,6302,FAMILY
6302,7689,FAMILY
6302,6586,FAMILY
6302,7044,FAMILY
6302,6531,FAMILY
7689,6586,FAMILY
7689,7044,FAMILY
7689,6531,FAMILY
6586,7044,FAMILY
6586,6531,FAMILY
7044,6531,FAMILY
5715,6236,FAMILY
5715,5816,FAMILY
5715,6063,FAMILY
5715,5302,FAMILY
5302,6063,FAMILY
5302,5816,FAMILY
5302,6236,FAMILY
6063,5816,FAMILY
6063,6236,FAMILY
5816,6236,FAMILY
4973,7545,FAMILY
4973,6800,FAMILY
4973,6633,FAMILY
6633,6800,FAMILY
6633,7545,FAMILY
6800,7545,FAMILY
6436,5686,FAMILY
6387,7309,FAMILY
6387,5895,FAMILY
6387,5585,FAMILY
6387,5485,FAMILY
6387,6424,FAMILY
6424,5485,FAMILY
6424,5585,FAMILY
6424,5895,FAMILY
6424,7309,FAMILY
5485,5585,FAMILY
5485,5895,FAMILY
5485,7309,FAMILY
5585,5895,FAMILY
5585,7309,FAMILY
5895,7309,FAMILY
5269,7447,FAMILY
5269,7630,FAMILY
5269,6657,FAMILY
5269,5353,FAMILY
5269,6330,FAMILY
5269,6127,FAMILY
6127,6330,FAMILY
6127,5353,FAMILY
6127,6657,FAMILY
6127,7630,FAMILY
6127,7447,FAMILY
6330,5353,FAMILY
