SOURCE,TARGET,KIND
369,2627,FAMILY
862,1921,FAMILY
862,2495,FAMILY
862,2627,FAMILY
1921,2495,FAMILY
1921,2627,FAMILY
2495,2627,FAMILY
770,1490,FAMILY
770,736,FAMILY
736,1490,FAMILY
1298,404,FAMILY
1298,689,FAMILY
1298,2560,FAMILY
1298,1602,FAMILY
1298,1927,FAMILY
1927,1602,FAMILY
1927,2560,FAMILY
1927,689,FAMILY
1927,404,FAMILY
1602,2560,FAMILY
1602,689,FAMILY
1602,404,FAMILY
2560,689,FAMILY
2560,404,FAMILY
689,404,FAMILY
897,1248,FAMILY
897,1257,FAMILY
897,2401,FAMILY
897,599,FAMILY
897,2522,FAMILY
897,190,FAMILY
190,2522,FAMILY
190,599,FAMILY
190,2401,FAMILY
190,1257,FAMILY
190,1248,FAMILY
2522,599,FAMILY
2522,2401,FAMILY
2522,1257,FAMILY
2522,1248,FAMILY
599,2401,FAMILY
599,1257,FAMILY
599,1248,FAMILY
2401,1257,FAMILY
2401,1248,FAMILY
1257,1248,FAMILY
300,1958,FAMILY
300,2204,FAMILY
300,1768,FAMILY
1768,2204,FAMILY
1768,1958,FAMILY
2204,1958,FAMILY
1831,1009,FAMILY
1831,1807,FAMILY
1831,1792,FAMILY
1831,255,FAMILY
1831,203,FAMILY
1831,1635,FAMILY
1831,1395,FAMILY
1395,1635,FAMILY
1395,203,FAMILY
1395,255,FAMILY
1395,1792,FAMILY
1395,1807,FAMILY
1395,1009,FAMILY
1635,203,FAMILY
1635,255,FAMILY
1635,1792,FAMILY
1635,1807,FAMILY
1635,1009,FAMILY
203,255,FAMILY
203,1792,FAMILY
203,1807,FAMILY
203,1009,FAMILY
255,1792,FAMILY
255,1807,FAMILY
255,1009,FAMILY
1792,1807,FAMILY
1792,1009,FAMILY
1807,1009,FAMILY
1225,2654,FAMILY
918,46,FAMILY
918,231,FAMILY
918,2489,FAMILY
2489,231,FAMILY
2489,46,FAMILY
231,46,FAMILY
259,748,FAMILY
259,149,FAMILY
149,748,FAMILY
2814,1663,FAMILY
2814,1954,FAMILY
1954,1663,FAMILY
1264,2003,FAMILY
1264,1581,FAMILY
1264,2009,FAMILY
1264,2072,FAMILY
2072,2009,FAMILY
2072,1581,FAMILY
2072,2003,FAMILY
2009,1581,FAMILY
2009,2003,FAMILY
1581,2003,FAMILY
571,2840,FAMILY
571,1601,FAMILY
571,2421,FAMILY
571,2094,FAMILY
571,2386,FAMILY
571,1909,FAMILY
1909,2386,FAMILY
1909,2094,FAMILY
1909,2421,FAMILY
1909,1601,FAMILY
1909,2840,FAMILY
2386,2094,FAMILY
2386,2421,FAMILY
2386,1601,FAMILY
2386,2840,FAMILY
2094,2421,FAMILY
2094,1601,FAMILY
2094,2840,FAMILY
2421,1601,FAMILY
2421,2840,FAMILY
1601,2840,FAMILY
1687,481,FAMILY
1961,399,FAMILY
1961,1713,FAMILY
1961,253,FAMILY
253,1713,FAMILY
253,399,FAMILY
1713,399,FAMILY
1290,1441,FAMILY
1290,2130,FAMILY
1290,2615,FAMILY
1290,1842,FAMILY
1842,2615,FAMILY
1842,2130,FAMILY
1842,1441,FAMILY
2615,2130,FAMILY
2615,1441,FAMILY
2130,1441,FAMILY
416,629,FAMILY
2372,489,FAMILY
2372,2562,FAMILY
2372,2220,FAMILY
2372,2454,FAMILY
2454,2220,FAMILY
2454,2562,FAMILY
2454,489,FAMILY
2220,2562,FAMILY
2220,489,FAMILY
2562,489,FAMILY
797,371,FAMILY
797,2182,FAMILY
797,1,FAMILY
797,1327,FAMILY
797,418,FAMILY
797,1808,FAMILY
1808,418,FAMILY
1808,1327,FAMILY
1808,1,FAMILY
1808,2182,FAMILY
1808,371,FAMILY
418,1327,FAMILY
418,1,FAMILY
418,2182,FAMILY
418,371,FAMILY
1327,1,FAMILY
1327,2182,FAMILY
1327,371,FAMILY
1,2182,FAMILY
1,371,FAMILY
2182,371,FAMILY
1904,218,FAMILY
1904,2074,FAMILY
1904,2162,FAMILY
1904,2668,FAMILY
1904,463,FAMILY
463,2668,FAMILY
463,2162,FAMILY
463,2074,FAMILY
463,218,FAMILY
2668,2162,FAMILY
2668,2074,FAMILY
2668,218,FAMILY
2162,2074,FAMILY
2162,218,FAMILY
2074,218,FAMILY
1821,2606,FAMILY
1821,2709,FAMILY
2709,2606,FAMILY
2777,574,FAMILY
2777,801,FAMILY
2777,935,FAMILY
2777,2295,FAMILY
2295,935,FAMILY
2295,801,FAMILY
2295,574,FAMILY
935,801,FAMILY
935,574,FAMILY
801,574,FAMILY
1471,439,FAMILY
1471,2441,FAMILY
2441,439,FAMILY
2465,535,FAMILY
2465,1423,FAMILY
2465,472,FAMILY
472,1423,FAMILY
472,535,FAMILY
1423,535,FAMILY
2156,784,FAMILY
1580,2049,FAMILY
1580,2706,FAMILY
1580,1273,FAMILY
1580,343,FAMILY
1580,995,FAMILY
1580,96,FAMILY
96,995,FAMILY
96,343,FAMILY
96,1273,FAMILY
96,2706,FAMILY
96,2049,FAMILY
995,343,FAMILY
995,1273,FAMILY
995,2706,FAMILY
995,2049,FAMILY
343,1273,FAMILY
343,2706,FAMILY
343,2049,FAMILY
1273,2706,FAMILY
1273,2049,FAMILY
2706,2049,FAMILY
1285,557,FAMILY
1285,1914,FAMILY
1914,557,FAMILY
976,531,FAMILY
1197,2083,FAMILY
2635,1783,FAMILY
2635,2086,FAMILY
2635,2663,FAMILY
2635,262,FAMILY
262,2663,FAMILY
262,2086,FAMILY
262,1783,FAMILY
2663,2086,FAMILY
2663,1783,FAMILY
2086,1783,FAMILY
337,2262,FAMILY
337,2388,FAMILY
337,2433,FAMILY
2433,2388,FAMILY
2433,2262,FAMILY
2388,2262,FAMILY
936,932,FAMILY
936,2186,FAMILY
936,1826,FAMILY
936,2039,FAMILY
936,2596,FAMILY
2596,2039,FAMILY
2596,1826,FAMILY
2596,2186,FAMILY
2596,932,FAMILY
2039,1826,FAMILY
2039,2186,FAMILY
2039,932,FAMILY
1826,2186,FAMILY
1826,932,FAMILY
2186,932,FAMILY
2787,1164,FAMILY
2787,732,FAMILY
2787,1970,FAMILY
1970,732,FAMILY
1970,1164,FAMILY
732,1164,FAMILY
1825,1496,FAMILY
2532,2685,FAMILY
2532,2575,FAMILY
2532,576,FAMILY
2532,32,FAMILY
32,576,FAMILY
32,2575,FAMILY
32,2685,FAMILY
576,2575,FAMILY
576,2685,FAMILY
2575,2685,FAMILY
50,1107,FAMILY
50,994,FAMILY
50,276,FAMILY
50,1774,FAMILY
50,1971,FAMILY
1971,1774,FAMILY
1971,276,FAMILY
1971,994,FAMILY
1971,1107,FAMILY
1774,276,FAMILY
1774,994,FAMILY
1774,1107,FAMILY
276,994,FAMILY
276,1107,FAMILY
994,1107,FAMILY
1589,868,FAMILY
2159,1450,FAMILY
902,851,FAMILY
902,61,FAMILY
902,2521,FAMILY
902,1647,FAMILY
902,2485,FAMILY
902,1500,FAMILY
1500,2485,FAMILY
1500,1647,FAMILY
1500,2521,FAMILY
1500,61,FAMILY
1500,851,FAMILY
2485,1647,FAMILY
2485,2521,FAMILY
2485,61,FAMILY
2485,851,FAMILY
1647,2521,FAMILY
1647,61,FAMILY
1647,851,FAMILY
2521,61,FAMILY
2521,851,FAMILY
61,851,FAMILY
2631,1920,FAMILY
453,2742,FAMILY
453,455,FAMILY
453,816,FAMILY
453,287,FAMILY
453,1413,FAMILY
1413,287,FAMILY
1413,816,FAMILY
1413,455,FAMILY
1413,2742,FAMILY
287,816,FAMILY
287,455,FAMILY
287,2742,FAMILY
816,455,FAMILY
816,2742,FAMILY
455,2742,FAMILY
1547,794,FAMILY
1547,2136,FAMILY
2136,794,FAMILY
1818,1583,FAMILY
1818,2583,FAMILY
1818,2302,FAMILY
1818,1357,FAMILY
1357,2302,FAMILY
1357,2583,FAMILY
1357,1583,FAMILY
2302,2583,FAMILY
2302,1583,FAMILY
2583,1583,FAMILY
2104,1709,FAMILY
2104,538,FAMILY
2104,214,FAMILY
214,538,FAMILY
214,1709,FAMILY
538,1709,FAMILY
2642,23,FAMILY
2350,436,FAMILY
2350,580,FAMILY
2350,427,FAMILY
427,580,FAMILY
427,436,FAMILY
580,436,FAMILY
301,1745,FAMILY
301,494,FAMILY
494,1745,FAMILY
533,2534,FAMILY
1764,45,FAMILY
1764,2110,FAMILY
1764,704,FAMILY
1764,2426,FAMILY
2426,704,FAMILY
2426,2110,FAMILY
2426,45,FAMILY
704,2110,FAMILY
704,45,FAMILY
2110,45,FAMILY
360,2511,FAMILY
360,821,FAMILY
821,2511,FAMILY
2643,2447,FAMILY
2643,2101,FAMILY
2643,827,FAMILY
2643,2422,FAMILY
2643,1373,FAMILY
2643,700,FAMILY
700,1373,FAMILY
700,2422,FAMILY
700,827,FAMILY
700,2101,FAMILY
700,2447,FAMILY
1373,2422,FAMILY
1373,827,FAMILY
1373,2101,FAMILY
1373,2447,FAMILY
2422,827,FAMILY
2422,2101,FAMILY
2422,2447,FAMILY
827,2101,FAMILY
827,2447,FAMILY
2101,2447,FAMILY
2289,1653,FAMILY
1670,711,FAMILY
1670,543,FAMILY
1670,710,FAMILY
1670,431,FAMILY
431,710,FAMILY
431,543,FAMILY
431,711,FAMILY
710,543,FAMILY
710,711,FAMILY
543,711,FAMILY
742,765,FAMILY
742,1977,FAMILY
1977,765,FAMILY
611,1294,FAMILY
611,2267,FAMILY
611,1775,FAMILY
611,1634,FAMILY
1634,1775,FAMILY
1634,2267,FAMILY
1634,1294,FAMILY
1775,2267,FAMILY
1775,1294,FAMILY
2267,1294,FAMILY
2711,792,FAMILY
2711,2124,FAMILY
2711,1291,FAMILY
2711,1669,FAMILY
2711,156,FAMILY
2711,227,FAMILY
227,156,FAMILY
227,1669,FAMILY
227,1291,FAMILY
227,2124,FAMILY
227,792,FAMILY
156,1669,FAMILY
156,1291,FAMILY
156,2124,FAMILY
156,792,FAMILY
1669,1291,FAMILY
1669,2124,FAMILY
1669,792,FAMILY
1291,2124,FAMILY
1291,792,FAMILY
2124,792,FAMILY
2591,657,FAMILY
2591,1377,FAMILY
2591,921,FAMILY
921,1377,FAMILY
921,657,FAMILY
1377,657,FAMILY
1692,901,FAMILY
1692,49,FAMILY
1692,2249,FAMILY
1692,656,FAMILY
656,2249,FAMILY
656,49,FAMILY
656,901,FAMILY
2249,49,FAMILY
2249,901,FAMILY
49,901,FAMILY
1885,2089,FAMILY
1885,1201,FAMILY
1885,146,FAMILY
1885,655,FAMILY
1885,396,FAMILY
1885,1242,FAMILY
1885,462,FAMILY
462,1242,FAMILY
462,396,FAMILY
462,655,FAMILY
462,146,FAMILY
462,1201,FAMILY
462,2089,FAMILY
1242,396,FAMILY
1242,655,FAMILY
1242,146,FAMILY
1242,1201,FAMILY
1242,2089,FAMILY
396,655,FAMILY
396,146,FAMILY
396,1201,FAMILY
396,2089,FAMILY
655,146,FAMILY
655,1201,FAMILY
655,2089,FAMILY
146,1201,FAMILY
146,2089,FAMILY
1201,2089,FAMILY
110,2665,FAMILY
110,637,FAMILY
110,185,FAMILY
185,637,FAMILY
185,2665,FAMILY
637,2665,FAMILY
372,520,FAMILY
372,1964,FAMILY
372,2655,FAMILY
372,221,FAMILY
372,2307,FAMILY
2307,221,FAMILY
2307,2655,FAMILY
2307,1964,FAMILY
2307,520,FAMILY
221,2655,FAMILY
221,1964,FAMILY
221,520,FAMILY
2655,1964,FAMILY
2655,520,FAMILY
1964,520,FAMILY
1524,1926,FAMILY
1524,1987,FAMILY
1524,750,FAMILY
1524,1402,FAMILY
1402,750,FAMILY
1402,1987,FAMILY
1402,1926,FAMILY
750,1987,FAMILY
750,1926,FAMILY
1987,1926,FAMILY
963,1188,FAMILY
963,1608,FAMILY
1608,1188,FAMILY
2429,1633,FAMILY
1968,749,FAMILY
1968,687,FAMILY
1968,1021,FAMILY
1968,529,FAMILY
1968,2467,FAMILY
1968,2151,FAMILY
2151,2467,FAMILY
2151,529,FAMILY
2151,1021,FAMILY
2151,687,FAMILY
2151,749,FAMILY
2467,529,FAMILY
2467,1021,FAMILY
2467,687,FAMILY
2467,749,FAMILY
529,1021,FAMILY
529,687,FAMILY
529,749,FAMILY
1021,687,FAMILY
1021,749,FAMILY
687,749,FAMILY
1599,2234,FAMILY
1599,625,FAMILY
1599,2723,FAMILY
1599,2634,FAMILY
2634,2723,FAMILY
2634,625,FAMILY
2634,2234,FAMILY
2723,625,FAMILY
2723,2234,FAMILY
625,2234,FAMILY
1894,1137,FAMILY
1894,2129,FAMILY
1894,2435,FAMILY
1894,2659,FAMILY
1894,119,FAMILY
1894,2651,FAMILY
1894,1132,FAMILY
1894,1224,FAMILY
1224,1132,FAMILY
1224,2651,FAMILY
1224,119,FAMILY
1224,2659,FAMILY
1224,2435,FAMILY
1224,2129,FAMILY
1224,1137,FAMILY
1132,2651,FAMILY
1132,119,FAMILY
1132,2659,FAMILY
1132,2435,FAMILY
1132,2129,FAMILY
1132,1137,FAMILY
2651,119,FAMILY
2651,2659,FAMILY
2651,2435,FAMILY
2651,2129,FAMILY
2651,1137,FAMILY
119,2659,FAMILY
119,2435,FAMILY
119,2129,FAMILY
119,1137,FAMILY
2659,2435,FAMILY
2659,2129,FAMILY
2659,1137,FAMILY
2435,2129,FAMILY
2435,1137,FAMILY
2129,1137,FAMILY
308,138,FAMILY
308,2393,FAMILY
308,351,FAMILY
308,2209,FAMILY
308,1919,FAMILY
1919,2209,FAMILY
1919,351,FAMILY
1919,2393,FAMILY
1919,138,FAMILY
2209,351,FAMILY
2209,2393,FAMILY
2209,138,FAMILY
351,2393,FAMILY
351,138,FAMILY
2393,138,FAMILY
2409,2822,FAMILY
2409,1650,FAMILY
2409,2717,FAMILY
2717,1650,FAMILY
2717,2822,FAMILY
1650,2822,FAMILY
192,1093,FAMILY
192,890,FAMILY
192,650,FAMILY
192,812,FAMILY
812,650,FAMILY
812,890,FAMILY
812,1093,FAMILY
650,890,FAMILY
650,1093,FAMILY
890,1093,FAMILY
1913,380,FAMILY
1913,1407,FAMILY
1913,180,FAMILY
1913,454,FAMILY
1913,2687,FAMILY
1913,2373,FAMILY
2373,2687,FAMILY
2373,454,FAMILY
2373,180,FAMILY
2373,1407,FAMILY
2373,380,FAMILY
2687,454,FAMILY
2687,180,FAMILY
2687,1407,FAMILY
2687,380,FAMILY
454,180,FAMILY
454,1407,FAMILY
454,380,FAMILY
180,1407,FAMILY
180,380,FAMILY
1407,380,FAMILY
878,799,FAMILY
878,641,FAMILY
878,375,FAMILY
375,641,FAMILY
375,799,FAMILY
641,799,FAMILY
865,1282,FAMILY
2207,2176,FAMILY
2207,528,FAMILY
528,2176,FAMILY
1675,1060,FAMILY
1675,2030,FAMILY
1675,275,FAMILY
1675,1620,FAMILY
1620,275,FAMILY
1620,2030,FAMILY
1620,1060,FAMILY
275,2030,FAMILY
275,1060,FAMILY
2030,1060,FAMILY
550,381,FAMILY
550,1521,FAMILY
550,1335,FAMILY
550,234,FAMILY
550,77,FAMILY
77,234,FAMILY
77,1335,FAMILY
77,1521,FAMILY
77,381,FAMILY
234,1335,FAMILY
234,1521,FAMILY
234,381,FAMILY
1335,1521,FAMILY
1335,381,FAMILY
1521,381,FAMILY
845,1085,FAMILY
845,1891,FAMILY
1891,1085,FAMILY
1863,2481,FAMILY
88,1866,FAMILY
88,109,FAMILY
88,2708,FAMILY
2708,109,FAMILY
2708,1866,FAMILY
109,1866,FAMILY
1189,2336,FAMILY
1189,482,FAMILY
1189,503,FAMILY
1189,1828,FAMILY
1828,503,FAMILY
1828,482,FAMILY
1828,2336,FAMILY
503,482,FAMILY
503,2336,FAMILY
482,2336,FAMILY
532,1707,FAMILY
532,1472,FAMILY
532,1136,FAMILY
532,1528,FAMILY
532,1596,FAMILY
532,509,FAMILY
509,1596,FAMILY
509,1528,FAMILY
509,1136,FAMILY
509,1472,FAMILY
509,1707,FAMILY
1596,1528,FAMILY
1596,1136,FAMILY
1596,1472,FAMILY
1596,1707,FAMILY
1528,1136,FAMILY
1528,1472,FAMILY
1528,1707,FAMILY
1136,1472,FAMILY
1136,1707,FAMILY
1472,1707,FAMILY
2194,585,FAMILY
2194,2493,FAMILY
2194,540,FAMILY
2194,754,FAMILY
754,540,FAMILY
754,2493,FAMILY
754,585,FAMILY
540,2493,FAMILY
540,585,FAMILY
2493,585,FAMILY
949,135,FAMILY
949,93,FAMILY
949,1838,FAMILY
1838,93,FAMILY
1838,135,FAMILY
93,135,FAMILY
1508,1474,FAMILY
1508,316,FAMILY
1508,401,FAMILY
1508,2436,FAMILY
1508,1570,FAMILY
1508,876,FAMILY
876,1570,FAMILY
876,2436,FAMILY
876,401,FAMILY
876,316,FAMILY
876,1474,FAMILY
1570,2436,FAMILY
1570,401,FAMILY
1570,316,FAMILY
1570,1474,FAMILY
2436,401,FAMILY
2436,316,FAMILY
2436,1474,FAMILY
401,316,FAMILY
401,1474,FAMILY
316,1474,FAMILY
2052,285,FAMILY
2052,685,FAMILY
2052,313,FAMILY
2052,1130,FAMILY
1130,313,FAMILY
1130,685,FAMILY
1130,285,FAMILY
313,685,FAMILY
313,285,FAMILY
685,285,FAMILY
1078,2100,FAMILY
1078,2128,FAMILY
1078,572,FAMILY
572,2128,FAMILY
572,2100,FAMILY
2128,2100,FAMILY
261,1835,FAMILY
261,346,FAMILY
261,1667,FAMILY
261,2199,FAMILY
261,355,FAMILY
355,2199,FAMILY
355,1667,FAMILY
355,346,FAMILY
355,1835,FAMILY
2199,1667,FAMILY
2199,346,FAMILY
2199,1835,FAMILY
1667,346,FAMILY
1667,1835,FAMILY
346,1835,FAMILY
307,1002,FAMILY
307,575,FAMILY
575,1002,FAMILY
2805,1588,FAMILY
2805,302,FAMILY
302,1588,FAMILY
2690,1059,FAMILY
2690,1473,FAMILY
2690,402,FAMILY
402,1473,FAMILY
402,1059,FAMILY
1473,1059,FAMILY
1299,755,FAMILY
1299,970,FAMILY
1299,195,FAMILY
1299,2351,FAMILY
1299,2551,FAMILY
2551,2351,FAMILY
2551,195,FAMILY
2551,970,FAMILY
2551,755,FAMILY
2351,195,FAMILY
2351,970,FAMILY
2351,755,FAMILY
195,970,FAMILY
195,755,FAMILY
970,755,FAMILY
2661,1590,FAMILY
1616,1756,FAMILY
1616,2225,FAMILY
1616,848,FAMILY
848,2225,FAMILY
848,1756,FAMILY
2225,1756,FAMILY
1785,492,FAMILY
1785,2164,FAMILY
1785,781,FAMILY
1785,2226,FAMILY
2226,781,FAMILY
2226,2164,FAMILY
2226,492,FAMILY
781,2164,FAMILY
781,492,FAMILY
2164,492,FAMILY
680,1747,FAMILY
680,1250,FAMILY
680,405,FAMILY
680,613,FAMILY
680,403,FAMILY
680,849,FAMILY
849,403,FAMILY
849,613,FAMILY
849,405,FAMILY
849,1250,FAMILY
849,1747,FAMILY
403,613,FAMILY
403,405,FAMILY
403,1250,FAMILY
403,1747,FAMILY
613,405,FAMILY
613,1250,FAMILY
613,1747,FAMILY
405,1250,FAMILY
405,1747,FAMILY
1250,1747,FAMILY
1338,2041,FAMILY
322,1401,FAMILY
2442,479,FAMILY
2442,1703,FAMILY
2442,1161,FAMILY
1161,1703,FAMILY
1161,479,FAMILY
1703,479,FAMILY
1688,2799,FAMILY
244,2345,FAMILY
244,2270,FAMILY
244,1459,FAMILY
244,2264,FAMILY
2264,1459,FAMILY
2264,2270,FAMILY
2264,2345,FAMILY
1459,2270,FAMILY
1459,2345,FAMILY
2270,2345,FAMILY
120,1533,FAMILY
120,417,FAMILY
120,2173,FAMILY
2173,417,FAMILY
2173,1533,FAMILY
417,1533,FAMILY
1434,2530,FAMILY
1434,2450,FAMILY
1434,1255,FAMILY
1434,1657,FAMILY
1434,2821,FAMILY
1434,41,FAMILY
41,2821,FAMILY
41,1657,FAMILY
41,1255,FAMILY
41,2450,FAMILY
41,2530,FAMILY
2821,1657,FAMILY
2821,1255,FAMILY
2821,2450,FAMILY
2821,2530,FAMILY
1657,1255,FAMILY
1657,2450,FAMILY
1657,2530,FAMILY
1255,2450,FAMILY
1255,2530,FAMILY
2450,2530,FAMILY
2150,1798,FAMILY
2150,2674,FAMILY
2150,1105,FAMILY
2150,2143,FAMILY
2150,2087,FAMILY
2087,2143,FAMILY
2087,1105,FAMILY
2087,2674,FAMILY
2087,1798,FAMILY
2143,1105,FAMILY
2143,2674,FAMILY
2143,1798,FAMILY
1105,2674,FAMILY
1105,1798,FAMILY
2674,1798,FAMILY
1823,1916,FAMILY
1823,675,FAMILY
1823,268,FAMILY
1823,33,FAMILY
33,268,FAMILY
33,675,FAMILY
33,1916,FAMILY
268,675,FAMILY
268,1916,FAMILY
675,1916,FAMILY
1543,899,FAMILY
1431,1526,FAMILY
1431,1662,FAMILY
1431,2394,FAMILY
1431,1666,FAMILY
1431,2727,FAMILY
1431,1778,FAMILY
1431,1945,FAMILY
1945,1778,FAMILY
1945,2727,FAMILY
1945,1666,FAMILY
1945,2394,FAMILY
1945,1662,FAMILY
1945,1526,FAMILY
1778,2727,FAMILY
1778,1666,FAMILY
1778,2394,FAMILY
1778,1662,FAMILY
1778,1526,FAMILY
2727,1666,FAMILY
2727,2394,FAMILY
2727,1662,FAMILY
2727,1526,FAMILY
1666,2394,FAMILY
1666,1662,FAMILY
1666,1526,FAMILY
2394,1662,FAMILY
2394,1526,FAMILY
1662,1526,FAMILY
1351,2595,FAMILY
1351,1911,FAMILY
1911,2595,FAMILY
2080,2466,FAMILY
2080,182,FAMILY
2080,592,FAMILY
592,182,FAMILY
592,2466,FAMILY
182,2466,FAMILY
1751,1881,FAMILY
1751,2669,FAMILY
1751,518,FAMILY
1751,1449,FAMILY
1751,114,FAMILY
1751,1265,FAMILY
1265,114,FAMILY
1265,1449,FAMILY
1265,518,FAMILY
1265,2669,FAMILY
1265,1881,FAMILY
114,1449,FAMILY
114,518,FAMILY
114,2669,FAMILY
114,1881,FAMILY
1449,518,FAMILY
1449,2669,FAMILY
1449,1881,FAMILY
518,2669,FAMILY
518,1881,FAMILY
2669,1881,FAMILY
471,2146,FAMILY
471,2092,FAMILY
471,2541,FAMILY
471,1605,FAMILY
1605,2541,FAMILY
1605,2092,FAMILY
1605,2146,FAMILY
2541,2092,FAMILY
2541,2146,FAMILY
2092,2146,FAMILY
1370,2835,FAMILY
1370,979,FAMILY
979,2835,FAMILY
187,2554,FAMILY
187,2725,FAMILY
187,2010,FAMILY
2010,2725,FAMILY
2010,2554,FAMILY
2725,2554,FAMILY
2556,2021,FAMILY
2556,29,FAMILY
2556,2571,FAMILY
2571,29,FAMILY
2571,2021,FAMILY
29,2021,FAMILY
2300,2616,FAMILY
2300,2219,FAMILY
2300,2059,FAMILY
2300,433,FAMILY
433,2059,FAMILY
433,2219,FAMILY
433,2616,FAMILY
2059,2219,FAMILY
2059,2616,FAMILY
2219,2616,FAMILY
527,2804,FAMILY
527,1537,FAMILY
527,1261,FAMILY
527,2721,FAMILY
527,44,FAMILY
44,2721,FAMILY
44,1261,FAMILY
44,1537,FAMILY
44,2804,FAMILY
2721,1261,FAMILY
2721,1537,FAMILY
2721,2804,FAMILY
1261,1537,FAMILY
1261,2804,FAMILY
1537,2804,FAMILY
1837,957,FAMILY
1837,2638,FAMILY
2638,957,FAMILY
272,966,FAMILY
672,1981,FAMILY
672,1568,FAMILY
672,636,FAMILY
672,235,FAMILY
672,1654,FAMILY
672,2301,FAMILY
2301,1654,FAMILY
2301,235,FAMILY
2301,636,FAMILY
2301,1568,FAMILY
2301,1981,FAMILY
1654,235,FAMILY
1654,636,FAMILY
1654,1568,FAMILY
1654,1981,FAMILY
235,636,FAMILY
235,1568,FAMILY
235,1981,FAMILY
636,1568,FAMILY
636,1981,FAMILY
1568,1981,FAMILY
2444,1072,FAMILY
2444,1646,FAMILY
2444,2065,FAMILY
2444,1665,FAMILY
2444,239,FAMILY
239,1665,FAMILY
239,2065,FAMILY
239,1646,FAMILY
239,1072,FAMILY
1665,2065,FAMILY
1665,1646,FAMILY
1665,1072,FAMILY
2065,1646,FAMILY
2065,1072,FAMILY
1646,1072,FAMILY
107,1368,FAMILY
107,309,FAMILY
107,1153,FAMILY
1153,309,FAMILY
1153,1368,FAMILY
309,1368,FAMILY
1066,1026,FAMILY
1066,1306,FAMILY
1066,1485,FAMILY
1066,1617,FAMILY
1617,1485,FAMILY
1617,1306,FAMILY
1617,1026,FAMILY
1485,1306,FAMILY
1485,1026,FAMILY
1306,1026,FAMILY
329,1268,FAMILY
329,969,FAMILY
969,1268,FAMILY
1218,1840,FAMILY
1342,1553,FAMILY
1342,191,FAMILY
1342,2479,FAMILY
2479,191,FAMILY
2479,1553,FAMILY
191,1553,FAMILY
834,2367,FAMILY
834,947,FAMILY
834,1641,FAMILY
834,426,FAMILY
834,933,FAMILY
933,426,FAMILY
933,1641,FAMILY
933,947,FAMILY
933,2367,FAMILY
426,1641,FAMILY
426,947,FAMILY
426,2367,FAMILY
1641,947,FAMILY
1641,2367,FAMILY
947,2367,FAMILY
258,30,FAMILY
258,1582,FAMILY
258,1834,FAMILY
258,458,FAMILY
458,1834,FAMILY
458,1582,FAMILY
458,30,FAMILY
1834,1582,FAMILY
1834,30,FAMILY
1582,30,FAMILY
2215,140,FAMILY
2215,2068,FAMILY
2215,864,FAMILY
864,2068,FAMILY
864,140,FAMILY
2068,140,FAMILY
2618,2845,FAMILY
2618,332,FAMILY
332,2845,FAMILY
2574,443,FAMILY
2574,1227,FAMILY
2574,502,FAMILY
2574,773,FAMILY
2574,1789,FAMILY
2574,608,FAMILY
608,1789,FAMILY
608,773,FAMILY
608,502,FAMILY
608,1227,FAMILY
608,443,FAMILY
1789,773,FAMILY
1789,502,FAMILY
1789,1227,FAMILY
1789,443,FAMILY
773,502,FAMILY
773,1227,FAMILY
773,443,FAMILY
502,1227,FAMILY
502,443,FAMILY
1227,443,FAMILY
1211,1008,FAMILY
1211,938,FAMILY
1211,1998,FAMILY
1211,1477,FAMILY
1477,1998,FAMILY
1477,938,FAMILY
1477,1008,FAMILY
1998,938,FAMILY
1998,1008,FAMILY
938,1008,FAMILY
620,2412,FAMILY
620,310,FAMILY
620,583,FAMILY
583,310,FAMILY
583,2412,FAMILY
310,2412,FAMILY
911,1442,FAMILY
911,1031,FAMILY
911,69,FAMILY
911,1468,FAMILY
911,721,FAMILY
721,1468,FAMILY
721,69,FAMILY
721,1031,FAMILY
721,1442,FAMILY
1468,69,FAMILY
1468,1031,FAMILY
1468,1442,FAMILY
69,1031,FAMILY
69,1442,FAMILY
1031,1442,FAMILY
1324,729,FAMILY
1324,836,FAMILY
836,729,FAMILY
2192,2580,FAMILY
2192,2743,FAMILY
2192,1841,FAMILY
2192,1307,FAMILY
1307,1841,FAMILY
1307,2743,FAMILY
1307,2580,FAMILY
1841,2743,FAMILY
1841,2580,FAMILY
2743,2580,FAMILY
694,1430,FAMILY
694,549,FAMILY
694,2504,FAMILY
2504,549,FAMILY
2504,1430,FAMILY
549,1430,FAMILY
1040,548,FAMILY
1043,2502,FAMILY
515,605,FAMILY
1023,714,FAMILY
1023,953,FAMILY
1023,1806,FAMILY
1023,314,FAMILY
314,1806,FAMILY
314,953,FAMILY
314,714,FAMILY
1806,953,FAMILY
1806,714,FAMILY
953,714,FAMILY
1672,983,FAMILY
1672,86,FAMILY
1672,1304,FAMILY
1672,1172,FAMILY
1672,1166,FAMILY
1672,1673,FAMILY
1673,1166,FAMILY
1673,1172,FAMILY
1673,1304,FAMILY
1673,86,FAMILY
1673,983,FAMILY
1166,1172,FAMILY
1166,1304,FAMILY
1166,86,FAMILY
1166,983,FAMILY
1172,1304,FAMILY
1172,86,FAMILY
1172,983,FAMILY
1304,86,FAMILY
1304,983,FAMILY
86,983,FAMILY
649,71,FAMILY
649,1571,FAMILY
1571,71,FAMILY
